timestamp,​0x0f16a8557df61daCf3C6Be21a41a72D2a848B854,​0xFADE503916C1D1253646c36c9961AA47bf14bd2D,​0x32Cd1F7BdaE90B87E9b58d25d2ef7b09f6A9B548,​0x745DAA146934B27e3f0b6bff1a6e36b9B90fb131,​0xe0cF78c62c388307156C3700E9B294eC0D641cD8,​0x3e231F88C2c2cAcFf7642930a11A2AB823ef0E88,​0x00000000B1786c9698C160D78232c78d6f6474Fe,​0x741E23Da78f37c1b50836e97BB6366EFB2209453,​0x05cDe89cCfa0adA8C88D5A23caaa79Ef129E7883,​0x2E642b8D59B45a1D8c5aEf716A84FF44ea665914,​0x363a94A9Ec421e27aa86b4015007c3698959E5cb,​0xBf5f74d3E084eFF45A95b76E999850a83b091c60,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127,​0xD736e3966FEEd20eAf6F8809aed704039B4201A0,​0x50eEe8a33E8000196f2876928b47130537c5A6b7,​0x9697E724610505474936ec1382Edceb5AA52F295,​0xF1Ad4BFDF8829d55eC0Ce7900EF9d122B2610673,​0xF18c13cB4f4F3C0d0432f6882afDA55D9f466987,​0x005FdE5294199d5C3Eb5Eb7a6E51954123b74b1c,​0x72b73799724B453f04082e2D782e8b5A8790c92A,​0xF6D395f4107978fA34149BA488b0676B6b900061,​0x2Bf5A5bA29E60682fC56B2Fcf9cE07Bef4F6196f,​0xc3037b2A1a9E9268025FF6d45Fe7095436446D52,​0x01e176828454368f60898F04025DCe3BcFe76AB5,​0x896e27aF0e16272cBa77B44dBa5d785e9B33dCaf,​0xD79d821EF646626430995f67885904856e43eE17,​0x06e363172F5FaB873C7efDc1ffa6900c07231a3A,​0x40A7cb7052C274Cc2E568c324B4c5D94383bec4f,​0x7059010320d07a47d2Ad54db88bB89Ea644C3e6F,​0x000000000000deab340F067535869a0e5226E58a,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0xF92C1ad75005E6436B4EE84e88cB23Ed8A290988,​0x2AD672FDA8a042c4c78C411bF9d4f1b320aA915a,​0x9BA6c9D09dB964771cB4D526188F6AF81e9bCF9e,​0x97deC872013f6B5fB443861090ad931542878126,​0x5aB9d116a53EF41063E3EaE26A7eBe736720E9bA,​0xdA56a88175D4c8707C51DF845f838cF3fE070870,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0x0DC411b17d337Af85D83eA5A3577D09132Aae866,​0x2BDE3b9C0129be4689E245Ba689b9b0Ae4AC666D,​0x49c4f9bc14884f6210F28342ceD592A633801a8b,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0xdB65fDC183CD8C790Dc4cA25B1031A178348f4F8,​0x92f884B7dbC58655174c49C27d3F7f7aaB946fb2,​0xA4005f0C192EE6bd2F8CBeB905A8Cd416Fac81a6,​0xD1a06725e9fee446b4a49cEE85c9C213cC13F39A,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x00000f2D00b7a76100366C0013C2000595eE0067,​0xeE7F212545b3c388f8fD176f83bDff85F3Dcea7D,​0x9F92473Cce5dd539C76fD79C78aE5c8fAf706134,​0x1B48Df878188bEb239C06d105b4b983Cd94EF293,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0xA54da2581dd4828e4Aa00638Aab835119500A284,​0x0000000000C90bc353314b6911180ED7E06019A9,​0x86FAF3BC431E42b708dCF479ce766a403cbfd07c,​0xD3AA1fE5D12C62eea28b768AE27C1f53B0B79181,​0xaA3B1fDC3Aa57Bf24418E397f8c80e7385aAa594,​0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,​0x60a87cC7Fca7E53867facB79DA73181B1bB4238B,​0x0000000000eBbDaF01e3dE2506CA1e4C08D3ceBa,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0xA8Cc687E981e9cB29E5BAEf75062A39430C8D334,​0x06E27Dd8706B2a471d43dd6debd78Ef72E388aCc,​0x94A468FCB53A043Bf5Cd95EF21892E02C71134Be,​0x3958B4eC427F8fa24eB60F42821760e88d485f7F,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0xFdb0BdC8B285cE2Ef58965a989f86E10c09e7759,​0xfc96e234d4B31C63051E707105fCC4aba37807Fa,​0x33d01F8BaA2319882440FE8Cf2978fb137B59Dc1,​0x47320B27870c9F7549180aA77B0f3BEd292a8b1F,​0x01c3712F6079765fd4867bc8C50C9116E6D6389f,​0x626F204C12479D146F92F4ca568c23adB2F53039,​0x510b10184853D3999Ab01CBCE24EEBf4E406829A,​0x6794471ebC084A4ca462C506AfEaBb93d9657c25,​0x5Be5b30A720093C9d1B1E6CF8441280a48a495F8,​0xDFf2AA5689FCBc7F479d8c84aC857563798436DD,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x5100276Ff4561D05A502527De00e9515129e3cfE,​0x6459B8F7454670B9aba9E009cf468b7d99103e17,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0x0ac0240f4656dc80684d0df1208Bb91c0220725D,​0xE8bEA818de87dD3E5cE9547120936c822b5B9502,​0xB76c291871b92A7c9e020b2511a3402A3bf0499d,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0x5A6fc2De011d93842411aa5f91a0a4AcD3fEfFde,​0x0a236B41aDd0073df05EaC5Fc8505Ad745C7859D,​0x8dDDde2F6094ce6b365eb186AAaFE22af3b137F5,​0xEF422dBBF46120dE627fFb913C9AFaD44c735618,​0xbC310932f70819e546cd2315435314F1C9C43569,​0x0D4743269FeC611b422D0A209A460CD8cC0cC8b9,​0xB27732Feae161E1f42cfcd2b716BbF7f987FB984,​0x3Fb2F18065926DdB33E7571475c509541d15dA0e,​0x498aA5830da490C85Dc4d92B410aAB86edB26c17,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0x5bC124b3F28C301F497D3d44eB5c3225651143cb,​0xaAB859945e73722fCe35e2e3507A7667CaeE16e7,​0x167cB4A335AB87b231d7c78ca947Ff7F3B3B22a6,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0x738696765dBcB15bbab8dC7b2255d5D30374E592,​0x80bF133fCC31B3456E51fe5f86350B99Cf8C07fA,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0xb80C9b1b4F894F9669796A0605A9DAA0E80E6912,Other
1583368317000,,,,,,,,,,,,,,,,,,,,8.66,,,,,,,,,,,,2.66,,,,,,1.39,,,,,1.96,,,,,,,,,,,,,,,,,,,2.68,,,,,,,,,,,,,,,,4.11,,,,,,,,2.00,,4.00,,,,,,,,,,,,,,,,2.55,4.23,5.68
1583435384000,,,,,,,,,,,,,,,,,,,,8.88,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,0.59,,,,,,,,21.46,,,,,,,,,,,,,,,,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,10.23
1583502285000,,,9.12,,,,,,,,,,,,,,,,,15.63,,,,,,,,,,,,1.21,,,,,,1.32,,,,,3.48,,,,,,,,,,,0.76,,,,,,,,10.79,,,,,,,0.62,,,,,,,,,1.96,,,,,,,2.42,3.00,,4.08,,,,,,,2.02,,3.00,,,,,,,1.42,,10.25
1583567810000,,,15.11,,,,,,,0.01,,,,,,,,,,9.85,,,,,,,,,,,,20.28,,,,0.25,,3.54,,,,5.04,,,,,,,,,,,,2.61,1.50,,,,,,,28.84,,,,,,,0.39,,,,,,,,,8.90,,,,,,,5.17,1.00,,,,,,,,,3.05,,,,,,,,,4.18,,13.08
1583633541000,,,66.09,,,,3.14,,,19.00,,,,,,,,,,29.56,,19.20,,,,,,,,,,6.09,,,,4.48,,6.49,,,,,3.37,,,,,,,,,,,4.10,15.04,,,,0.95,,,120.35,,,,,,,6.63,,,,,,,,,61.71,,,,,,,2.36,,,1.53,,,,,,,0.75,,,,,,,,,36.52,,55.24
1583699841000,,,2.60,,,0.10,4.57,,,,,,,,,,,,4.80,39.33,,,,,,,,,,,,22.34,,,,3.69,,1.31,,,,,7.87,,,,,,,,,,,3.05,8.85,,,,1.75,,,63.86,,,,,,,,,,,,,,,,24.21,,,,,,,0.88,3.00,,3.60,,9.12,,,,,5.30,,1.60,,,,,,18.61,18.58,,29.72
1583767163000,,,,0.11,,,,,,123.02,,,,,,,,,4.00,47.85,,14.00,,,,,,,,,,3.12,,,,6.51,,,,2.28,,0.80,14.93,,,,,,,,,,,1.99,11.68,,,,0.45,,,133.60,,,,,,,,,,,,,,,,45.05,,24.83,,,,,,,,,,10.69,,,,,7.60,,,,,,0.00,,,17.01,5.39,35.78
1583833348000,,,,,,,0.97,,,0.10,,,,,,,,,25.60,35.43,,23.18,,,,,,,,1.00,,3.03,,,,0.08,,,,15.00,,,8.39,,,,,,,,,,,1.34,35.42,,,,1.75,,,219.71,,,,0.12,,,,,,,43.63,,,,,88.35,,74.45,,,,,,,,,,12.10,,,,,,,,,,,,,2.30,18.50,6.65,33.52
1583900197000,,,,,24.00,,,,,,,,,,,,,,,28.34,,,,,,,,,,5.15,,4.49,,,,,,,,4.14,,0.80,20.84,,,,,,,,,,,2.23,,,,,2.00,,,79.67,,,,,,,,,,,,,,,,56.49,,,,,,,,,,3.08,,,,,,,2.53,,,,,,,,,17.03,,27.83
1583966404000,,,,,,,,,,,,,,,,,,,,31.89,,,,,,,,,,,,2.47,,,,,,4.77,,,,1.15,3.44,,,,,,,,,,,4.84,4.50,,,,1.75,,,66.44,,,,,,,,,,,,9.00,,,,57.05,,,,,,,2.87,,,4.00,,,,,,,1.01,,,,,,,,,4.91,,29.65
1584033400000,,,16.19,,21.63,,,,,,,,,,5.19,,,,,85.97,,,,,,,,,,,,11.20,,,,15.18,,7.82,,4.00,,,4.16,,,,,,,,,,,1.17,1.00,,,,0.50,,,25.87,,,,,,,,,,,,8.00,5.00,,,8.72,,,,,,,,4.00,,15.00,,,,,,10.71,3.26,,,,,,,,,2.54,,66.26
1584100621000,,,15.83,,,32.06,20.84,,,,,,,,,,,,,38.80,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,6.74,9.00,,,,,,,69.85,,,,,,,,,,,,,,,,29.37,,20.00,,,,,,,,,,,,,,14.64,,,,,,,,,0.35,17.81,,24.85
1584168330000,,,4.10,,,,,,,,,,,,,,,,,28.11,,,,,,,,,,,,0.13,,,,4.32,,,,6.39,,,,,,,,,,,,,,4.43,,,,,,,,43.89,,,,0.08,,,,,,,,,,,,89.12,,,,,,,,,,,,,,,,9.64,,,,,,,,,,2.54,3.79,52.14
1584234522000,,,2.16,,,,,,,,,,,,,,,,,18.39,,,,,,,,,,,,1.21,,,,0.09,,,,3.00,,,5.91,,,,,,,,,,,2.37,,,,,,,,11.33,,,,,,,,,,,,,,,,25.00,,,,,,,,5.00,,10.00,,,,,,7.66,2.53,,,,,,,,,12.87,,18.65
1584300469000,,,6.40,,,,,,,,,,,,,,,,,16.99,,,,,,,,,,,,,,,,,,8.61,,,,,,,,,,,,,,,,3.09,,,,,0.75,,,33.07,,,,,,,0.02,,,,,,,,,10.00,,,,,,,,,11.13,10.25,,,,,,1.39,0.75,,15.43,,,,,,1.05,11.93,,3.17
1584367227000,,,3.84,,,,,,,,,,,,,,,,,32.92,,,,,,,,,,,,0.70,,,,0.15,,,,,,,8.28,,,,,,,,,,,,18.00,,,,,,,179.66,29.06,,,,,,,,,,,,14.00,,,15.40,,,,,,,,5.00,37.33,,,,,,,9.12,,,,,,,,,,9.86,,7.69
1584434720000,,,,,,,,,,,,,,,1.00,,,,,24.73,,,,,,,,,,,,0.55,,,,,,,,,,,4.08,,,,,,,,,,,1.98,3.58,,,,,,,10.97,,,,,,,,,,,,,,,,3.78,,,,,,,,3.00,,5.00,,,,,,8.30,2.54,,,,,,,,,5.43,,24.17
1584500082000,,,,,,,,,,,,,,,1.00,,,,,13.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,,,,,,,1.95,,,,,,,,,,,,,,,,4.52,,,,,,,0.28,3.00,0.09,,,,,,,4.82,,,,,,,,,,3.46,,1.01
1584566455000,,,7.12,,,,,,,,,,,,1.00,,,,,14.55,,,,,,,,,,,,1.41,,,,4.28,,,,,,,,,,,,,,,,,,1.97,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,,,1.76,,,,,,,,,,,1.44
1584632903000,,,13.06,,,,,,,,,,,,1.00,,,,,18.59,,,0.13,,,,,,,,,12.41,,,,18.85,,1.88,,,,,,,,,,,,,,,,2.23,,,,,,,,38.63,,,,,,,0.15,,,,,,,,,7.17,,,,,,,0.03,,19.54,,,,,,,,1.76,,,,,,,,,,,10.67
1584699859000,,,13.58,0.99,,,,,,,,,,,,,,,,20.96,,,,,,,,,,,,16.30,,,,14.71,,1.94,,,,,,,,,,,,,,,,2.46,1.52,,,,,,,24.97,,,,,,,1.26,,,,,,,,,5.37,,4.00,,,,,,,8.19,,,,,,,,2.02,,,,,,,,,,,18.41
1584766483000,,,12.16,,,,,,,,,,,,,,,,,31.32,,,,,,,,,,,,,,,,1.53,,3.97,,,,,,,,,,,,,,,,4.92,,,,,0.50,,,65.59,,,,,,,,,,,,,,,,5.89,,12.00,,,,,,,23.99,,,,,,,,,,,,,,,,1.81,8.41,,19.97
1584833664000,,,7.35,,,,,,,,,,,,,,,,,15.08,,,,,,,,,,,,0.08,,,,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,4.70,,,,,,,,,,,,,,,,,,,,,,,,,9.55,4.12,,,,,,0.90,,,,,,,,,,,,4.31
1584902413000,,,7.34,,,,,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,3.13,,2.01,,,,1.45,,,,,,,,,,,,,1.50,,,,,,,23.38,,,,,,,,,,,,,,,,1.30,,,,,,,,,,4.10,,,,,,1.50,,,,,,,,,,,,11.65
1584970249000,,,4.66,,,,,,,,,,,,,,,,,15.06,,,,,,,,,,,,,,,,6.70,,,,,,,,,,,,,,,1.16,,,,,,,,,,,17.61,,,,,,,,,,,,,,,,1.31,,,,,,,6.23,,,,,,,,,1.94,,,5.72,,,,,,,3.10,,0.46
1585036977000,,,17.14,,,,1.55,,,,,,,,,,,,,5.93,,,,,,,,,,,,4.35,,,,15.16,,,,,,,,,,,,,,,4.97,,,,1.50,,,,,,,19.91,,,,,,,1.01,,,,,5.00,,,,,,,,,,,8.41,,,,,,,,,1.16,,,,,,,,,,0.83,,1.07
1585105600000,,,12.05,,,,,,,,,,,,,,,,,16.57,,,,,,,,,,,,1.60,,,,4.78,,,,5.12,,,,,,,,,,,,,,,,,,,,,,34.39,,,,,,,19.79,,,,,,,,,7.97,,,,,,,,,,,,,,,,,2.25,,,,,,,,,5.43,,4.04
1585173391000,,,9.96,,,,1.57,,,,,,,24.95,,,,,,7.32,,,,,,,,,,5.99,,0.79,,,,0.64,,6.16,,,,,,,,,,,,,,,,,,,,,0.75,,,32.21,,,,,,,,,,,,,,,,3.26,,,,,,,,,,,,,,,,2.26,2.53,,,,,,,,,1.49,,34.50
1585239172000,,,7.62,,,,,,,,,,,2.35,,,,,,14.27,,,,,,,,,,,,,,,,10.25,,,,,,,,,,,,,,,,,,,5.00,,,,,,,43.94,,,,,,,,,,,,,,,,1.19,,,,,,,0.99,,7.54,,,,,,,1.14,2.53,,6.20,,,,,,0.19,1.00,,3.69
1585306138000,5.29,,16.34,,,,,,,0.00,,,,0.24,1.39,,,,,36.24,,,,,,,,,,5.86,,49.99,1.00,,,10.41,,1.97,,,,,9.87,,,,,,,,,,,0.78,11.33,,,,,,,328.13,,,,,,,,,,,,,,,,27.98,,,,,,,,1.00,0.29,4.89,,,,,,11.20,16.88,,,,,,,,,27.45,,40.47
1585372283000,,,15.81,,,,,,,,,,,0.53,,,,,,9.60,,,,,,,,,,,,0.74,,,,9.64,4.01,,,,,,,,,,,,,,0.50,,,,,,,,,,,83.50,,,,,,,,,,,,,,,,34.42,,,,,,,,,18.17,,,,,,,1.90,1.50,,,,,,,,,1.07,,9.09
1585438491000,,,7.84,,,,,,,,,,,,1.00,,,,,1.99,,,,,,,,,,,,,,,,,,,,2.05,,,,,,,,,,,,,,1.08,,,,,,,,3.00,,,,,,,,,,,,,,,,5.84,,,,,,,,,,,,,,,,1.94,,,,,,,,,,1.48,,10.85
1585504149000,,,5.35,,,,,,,,,,,,,,,,,0.80,,,,,,,,,,,,0.44,4.32,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,9.25,,,,,,,,,,,,,,,,1.46,,,,,,,,,,5.03,,,,,,0.30,,,,,,,,,,,,19.64
1585571105000,1.74,,7.75,,,,,,,,,,,,,,,,,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,13.69,,,,,,,,,,,,,,,,3.70,,,,,,,,,,,,,,,,,,,,,,,,,1.64,,,26.52
1585637238000,,,,0.10,,,,,,,,,,,4.01,,,,,9.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,,,,,,,3.85,,,,,,,,,,,,,,,,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17
1585704243000,,,11.86,,,,,,,,,,,,,,,,,12.04,,,,,,,,,,,,0.34,,,,,1.12,,,1.50,,,,,,,,,,,,,,1.13,1.00,,,,,,,56.84,,,,,,,,,,,,,,,,17.39,,,,,,,,,,,,,,,,1.31,,,,,,,,,,,,6.70
1585770840000,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,0.81,,,,,,,,23.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10,,,,,,,,,,,,9.72
1585836257000,2.05,,11.30,,,,,,,,,,,,,,,,,2.20,,,,,,,,,,,,,,,,15.06,3.10,,,,,,,,,,,,,,,,,,1.00,,,,,,,15.39,,,,,,,,,,,,,,,,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,5.42,,4.61
1585903293000,,,2.75,,,,1.68,,,,,,,,1.00,,,,,6.47,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50,,,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,4.74
1585969610000,,,5.72,,,,1.11,,,,,,,,,,,,,14.48,,,,,,,,,,,,1.11,,,,,2.00,2.31,,,,,,3.23,,5.50,,,,,,,,,4.01,,,,,,,4.70,,,,,,,,,,,,,,,,1.35,,,,,,,0.30,,,,,,,,,,,,,,,,,,,0.86,,27.32
1586036191000,,,5.80,,,,,,,,,,,,,,,,,4.60,,,,,,,,,,,,1.07,,,,4.34,,2.18,,2.03,,,,,,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,,,,0.35
1586102872000,,,,,,,,,,,,,,,,,,,,6.44,,,,,,,,,,,,1.05,,,,,,2.12,,3.06,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,12.77
1586169028000,,,2.80,2.81,,,2.23,,,,,,,,,,,,,7.43,,,,,,,,,,,,1.08,,,,,,,1.50,,,0.51,,,,,,,,,,,,,,,,,0.50,,,16.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,,9.80
1586236183000,5.00,,15.77,0.03,,,,,,,,,,22.83,1.50,,,,,24.10,,,,,,,,,,,,6.58,,,,,2.00,,2.50,,,,,,,,,,,,,,,4.60,,,,,0.50,,,31.76,,,,,,,,,30.11,,,,,,,11.73,,,,,,,2.63,,,9.15,,,,,,3.25,,,,,,,,,,,,6.80
1586301955000,,,2.40,5.00,,,,,,,,,,1.49,2.00,,,,,9.03,,,,,,,,,,,,0.53,,,,1.17,,,2.51,,,0.21,,,,,,,,,,,,,,,,,,,,76.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,,,,,4.44
1586368858000,,,,,,,,,,,,,,3.03,,,,,,14.09,,,2.39,,,,,,,,,,,,,,,2.07,3.00,,,,,,,,,,,,,,,,1.00,,,,0.50,,,1.82,,,,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69,,,,,,,,,,,,15.29
1586434964000,,,5.01,,,,3.16,,,,,,,,,,,,,13.76,,,,,,,,,,,,,6.85,,,15.92,6.00,,3.03,3.04,,,,,,,,,,,,,,1.87,,,,,6.12,,,195.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.63,,,,,,,60.35
1586501245000,,,2.60,5.08,,,,,,,,,,,,,,,,17.32,,,0.20,,,,,,,,,0.95,18.74,,,6.26,2.75,,2.53,,,,,,,,,,,9.98,,,,,,,,,,,,26.59,,,,,,,,,,,,,,,,9.74,,,,,,,,3.00,,,,,,,,,,,,,,,,,,1.07,,4.03
1586568529000,2.96,,,,,,,,,,,,,1.93,,,,,,19.27,,,,,,,,,,,,1.19,26.84,,,3.60,3.31,33.30,10.62,,,,13.22,,,,,,,2.16,3.76,,,1.55,,,,,,,,56.92,,,,,,,,,,,,2.00,,,,26.50,5.24,,,,,,111.17,,,18.42,,,,,,0.30,,,,,,,,,,3.83,,21.40
1586635021000,,,12.87,,,,,,,,,,,,,,,,,2.40,,,,,,,,,,,,0.96,,,,11.92,,2.63,,,,,,,,,,,,6.66,,,,,,,,,,,,32.41,,,,,,,,,,,,3.00,,,,1.75,,,,,,,,,,,,,,,,2.00,,,4.75,,,,,,,,,16.33
1586701369000,,,2.64,,,,,,,,,,,,,,,,,3.26,,,,,,,,,,,,1.29,,,,,1.10,,,,,,2.94,,,7.00,,,,4.76,,,,,1.50,,,,,,,14.63,,,,,,,,,,,,,,,,4.71,2.61,,,,,,,,,,,,,,,0.50,,,,,,,,,,,,6.55
1586767741000,6.02,,19.02,,,,2.43,,,0.03,,,,0.17,,,,,,7.68,,,,,,,,,,,,,9.07,,,,4.51,,0.75,7.67,,,4.95,,,41.00,,,,46.32,,,,0.73,13.63,,,,1.75,,,66.24,,,,,0.89,,,,,,,,,,,22.56,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,43.97
1586833705000,,,2.71,,,,,,,,,,,,,,,,,4.40,,,,,,,,,,,,1.74,,,,,2.67,,2.25,,,,,,,,,,,,,,,2.72,,,,,,,,17.23,,,,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,,,,,,,,,,10.68
1586900049000,3.31,,2.75,,,,,,,,,,,,,,,,,16.01,,,,,,,,,,14.05,,,8.00,,,,5.61,,0.75,,,,,,,65.10,,,,5.65,,,,0.39,10.57,,,,,,,29.40,,,,,,,,,,,,,,,,8.68,,,,,,,,,,,,,,,,,,,3.30,,,,,,,,,19.51
1586966921000,,,2.60,,,,,,,,,,,0.07,,,,,,5.80,,,,,,,,,,,,,1.25,,,,,,1.02,,,,,,,,,,,12.55,,,,,,,,,0.75,,,7.98,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
1587033174000,,,5.13,,,,,,,,,,,0.05,,,,,,9.31,,,,,,,,,,,,2.01,8.14,,,,2.00,,1.25,7.09,,,,,,,,,,1.61,,,,,,,,,,,,30.61,,,,,2.07,,1.03,,,,,,,,,2.72,,,,,,,3.89,,,,,,,,,,,,,,,,,,,,,18.09
1587099968000,,,,,,,,,,,,,,,,,,,,5.46,,,,,,,,,,,,0.89,,,,,,2.97,,,,,,,,,,,,,,,,1.59,,,,,,,,14.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,15.43
1587167698000,5.29,,,,,,,,,,,,,,,,,,,10.45,,,,,,,,,,,,4.04,0.40,,,11.68,2.85,,1.01,8.07,,1.35,,,,33.40,,,,,,,,0.55,10.65,,,,,,,41.19,,,,,4.84,,,,,,,,,,,2.24,9.71,,,,,,10.10,,,,,,,,,,,2.23,,,,,,,2.60,,,49.74
1587234387000,8.40,,,,,,,,,0.19,,,,,,,,,,9.97,,,,,,,,,,,,1.72,22.14,,,0.36,2.01,,,2.68,,,4.88,,,,,,,6.76,,,,,2.55,,,,,,,37.65,,,,,0.25,,2.22,,,,,10.00,,,,,5.54,,,,,,3.25,,,,,,,,,,,1.30,,40.00,,,,,,,,23.00
1587300847000,,,,,,,1.54,,,,,,,,,,,,,10.70,,,,,,,,,,4.92,,0.58,6.34,,,7.92,1.02,,1.01,5.39,,,,,,28.00,,,,4.52,,,,,,,,,0.75,,,32.55,,,,0.35,6.52,,6.10,,,,,,,,,9.53,9.83,,,,,,,,,,,,,,,2.31,,2.00,,,,,,,3.41,,,14.15
1587368133000,,,2.64,,,,,,,,,,,,18.81,,,,,25.99,,,,,,,,,,,,1.32,19.81,,,0.22,1.99,2.69,,,,,,,,,,,,0.76,,,,,4.50,,,,0.50,,,9.58,,,,,1.21,,,,,,,,,,,,2.74,,,,,,,,,,,,,,,,,2.29,,14.90,,,,,,,,15.72
1587434258000,,,5.33,,,,2.59,,,,,,,,,,,,,3.65,,,,,,,,,,,,,7.39,,,,4.96,,,,,,,,,,,,,,2.92,,,1.44,,,,,,,,8.29,,,,,,,,,,,,,,,,7.10,,,,,,,,,,,,,,,,0.65,,2.33,,,,,,,1.28,,,8.03
1587501138000,,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,8.58,,,,,,,,,,,,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53
1587568237000,,,2.66,,,,,,,,,,,,0.16,,,,,11.48,,,,,,,,,,,,,3.05,,,0.15,0.99,,,,,,,,,,,,,14.71,,,,,,,,,,,,9.15,,,,,,,,,,,,,,,,3.14,,,,,,,,,,,,,,,,0.66,,1.59,,,,,,,,,,15.86
1587634602000,,,,,,,,,,,,,,7.77,,,,,,13.06,,,,,,,,,,,,0.98,11.26,,,0.02,1.00,,,,,0.26,,,,,,,,,,,,,,,,,,,,21.51,,,,,,,,,,,,,,,,3.51,,,,,1.01,,,,,,,,,,,,,2.58,,,,,,,,,,6.10
1587701744000,3.09,,13.45,,,,,,,,,,,,,,,,,8.08,,,,,,,,,,,,4.08,6.26,,,,11.61,2.41,2.25,,,,8.31,,,,,,,,,,,1.48,,,,,,,,14.18,,,,,0.12,,,,,,,,,,,17.09,,,,,6.04,,,,,,,,,3.03,,,,5.48,,,,,,30.00,,,,35.71
1587768625000,,,,,,,1.93,,,,,,,,,,,,,11.95,,,,,,,,,,,,,16.74,,,0.02,,,,,,,,,,,,,,,,,,0.62,,,,,,,,1.56,,,,,,,,,,,,,,,,3.05,,,,,,,0.20,,,,,,,,,,,2.66,,,,,,,,,,10.66
1587836062000,8.04,,16.48,,,,2.53,35.09,,,,,,,,,,,,10.90,,,,,,,,,,,,,11.26,,,,26.49,15.67,4.26,,,,,,,,,,,,,19.28,,1.61,,,,,,,15.22,51.45,,110.00,,,4.36,,,,,,,,,,,,20.85,,,,1.01,,,,,,,,,1.34,,,,10.64,,,,,,,,,,12.31
1587902337000,,,,,,,,,0.58,,,,,,,1.75,,,,2.83,,,,,,,,,,,,0.99,1.84,,,,3.05,,1.01,,,,,,,,,,,,,,,1.35,,,,,,,,4.41,,,,,0.15,,3.35,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,4.27
