timestamp,​0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,​0x5D05EA343C7a13cee09b14e56FCBe985c25521b7,​0x7C5F6fFaD368dBf1a83E6D66b5aCE792fac2E7C0,​0x57aEda024fdbC8e1CE19cB9a628CA39747e3661f,​0x872Fa1C66A7C773A10d78d4D53F79ddEBD27164A,​0x10694504f41F14e51D381Ca28C7053BF68d3C6b1,​0x00000000B1786c9698C160D78232c78d6f6474Fe,​0xE9E61f46007eCA6C175B9C2dF78ad4CfD1F5BeDf,​0x31E085Afd48a1d6e51Cc193153d625e8f0514C7F,​0x2E642b8D59B45a1D8c5aEf716A84FF44ea665914,​0x054C050C3930A9712066C0c43BCde53498d6670E,​0xDa65D14Fb04Ce371b435674829BEDE656693Eb48,​0xbBA9d567cDA89d35e4e69d7ce9Ea0EbaCF2C1B29,​0x238e24C06313fC8176BC6C49a0EBE86c2b0aabb6,​0x9799b475dEc92Bd99bbdD943013325C36157f383,​0x6a0c50788E462f322959A2458687096994d66316,​0x991C3EE26aC87c46db4C28Fe174D860A7cE39ABA,​0x0aa70981311D60a9521C99cecFDD68C3E5a83B83,​0x833eC6833b85b1C571BcfF617cB30Bf481E36426,​0xE7d0aE1823582E5e6c3a0F9Bb0526d380b16edF4,​0x000000001e29fcd9B1469a7954DC65ff254FFfC0,​0x7F7c311Ad65e56eeDe7238258F5847133A06eBeA,​0x2c9Bd9Db61eCCF16eD766b598bC5e0706c992296,​0x54A4a1167B004b004520c605E3f01906f683413d,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0xE2A65f52a18E848F9E2E86cbDeA43469c7462744,​0xE4a8dfcA175cDcA4Ae370f5b7aaff24bD1C9C8eF,​0x64B44F7a5aFBB04029edb5c2D4b5A9A4E4A09553,​0x8B8E052B88b37825F7ca69631462Ff012A48F394,​0xA8dDD5D64E97B0ce811645f2FA53f4633D1Ced7d,​0x5d1Bdba78991dc42Ed31197a0E00675C2Eba5bE4,​0x40ddBf3BdE9c33661C8B4a4E9045eE7Ade9E7102,​0x696969e47154bD13F92206bD710361646D0110c0,​0xBC1845a864aa2A7ba7513BC6837Ff7D66ec191C4,​0x9BA6c9D09dB964771cB4D526188F6AF81e9bCF9e,​0x736C4643c1152B92787874D79a707B2429e90B82,​0x457524ecd5275df362b1A6aB17D92D8ecDb98Abc,​0x97deC872013f6B5fB443861090ad931542878126,​0xA540fb50288cc31639305B1675c70763C334953b,​0xA6Ca2D1cCBc75d71de1354D549644271Ef7122ED,​0x6c2d992b7739DFB363a473Cc4F28998b7f1f6dE2,​0x5516419BD24235d0E63bAfE568D0089977f94Ee5,​0x5D154c145Db2ca90B8aB5e8Fe3E716AfA4AB7Ff0,​0xaeebe2d33FbDf50684161d1C1Ed29A42aC915841,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,​0x5719F49B720DA68856F4b9e708F25645bDBc4B41,​0x0849F0EB50A758DC837E9013B3C18610e9530089,​0x0f780De58182BFbfE1CdC4c80e94d178eF2A3d2b,​0x00000000000080C886232E9b7EBBFb942B5987AA,​0x270da1363867708160d7fDbD5b3E1a9645505fb2,​0xa96dbFd3Ef810dd8D13c330a3881E7e9C2aEb6dd,​0xE8Daf72958A50f02cb683096bD00d3F1981BF6De,​0x107B8C8a12f24f6bfec6aB480B4C843291e1575e,​0x785CfC135cd5E26f55a791D177C3cbDFB16F9fEA,​0x1eb3b6cf9e6f1F7CB0eEAfCea2aBD8016628e45b,​0x22fB3590Ca2b6a876D7fb655FC6e598Abf28d3E1,​0x3f90c5486695Ffd4EB07B700ba050E0Bf416BD8a,​0x094DaeEb1e59E42479449bD81f0c5088A93137Fe,​0x8333331B3FE016653FF0ADB7b37E52f81A6E7382,​0xdfD156c1eC2a123dCb4f6c42a4140b904B0aB43a,​0x23983EA2123D40EB5655dfFf3F3C917C78F214f6,​0x647D4b320c0c54b75B3F2e7E2e7774737d56cE7d,​0x96FE94c07Ee88fC2A4B3E978D875202fD113e654,​0x7Aa29D3158BC446fABD3196f54C01f86321eae32,​0xdf22Ac5D9fEd8d8E67f7D0E0C255D772AEd55191,​0x0000000000C90bc353314b6911180ED7E06019A9,​0x37aCfEf331e6063C8507C2A69c97B4f78c770A5A,​0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,​0x435ffa6d9c310033CB6322Ff2Bc8957566d06516,​0x2586E4b30c581eE20Af694495DbcF98daEcDe75e,​0x45A2FDfED7F7a2c791fb1bdF6075b83faD821ddE,​0x9550050D102Ff42A2A683A9Fa23B8f3fb2B378c8,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0xaE9D07CBBf284B82ECD6d872379a5B484D30a875,​0x022865cCce84fa9F715207D047D78a05313dC86D,​0xc095976BD18181f28626c5D48372DebD7a8Ce8d4,​0x82da82DBe384736e4Dd95615D8036Cc472773F5A,​0x409B512e1cf94500877C5353B2a0C13B2d24914F,​0xa4BCA645f9cB9e6F9ad8C56D90a65b07C2f4e1Dd,​0x083855E63c4d885b1886c1596ea1C5f1bf819391,​0x38F2cDD0Ea4b38dBed40A36530313A5D89638858,​0x3958B4eC427F8fa24eB60F42821760e88d485f7F,​0xaD7f84324d7E4E042Ac6BCE6F29c2F9b4f536CC6,​0xc1D213bd0DFac06552F75603FcF06fd5d5e19652,​0xA2552b64Bb14ACF36055B74ec846aFE4A4e3A2f8,​0x4D6205cD9de1624898e31655b8dF0a16D180c209,​0x3e2DbDa5F310aADe1503557b2E7f356eaF161641,​0xdf63bE2E473Ba04C26b1609E51d08CF0D78E0913,​0x21E6d0f703CC6f9425b5C5b567E8736676898F11,​0x778FDaf34BB5993D69968f541152451241Fab7e3,​0x1eDE84dF14dB59f700502EcF58d7BD75d41bd223,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0x055Bd667823eC8293c7C26EF967613E931E1EE6f,​0xAe34FFe5BF622684a251A28D8a9b05bC8c850629,​0x8e5272Cec02272e232C4C8bDd1d64D3a4AA532e5,​0x3Eab4037A2E7F4d4d0946C091Fe135838221F2B6,​0xA24d585D7874f7b4EdE30Ac50E072D171F393D35,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0xe4e63f800a366e68e81D2eA40A1722fbf811ad00,​0x00dEe1F836998bcc736022f314dF906588d44808,​0xEF422dBBF46120dE627fFb913C9AFaD44c735618,​0xA2881A90Bf33F03E7a3f803765Cd2ED5c8928dFb,​0x77c17BD4961F4869728396B673e0Be9858b368Bd,​0x4d2f5cFbA55AE412221182D8475bC85799A5644b,​0xa8BF16BE6829d8eB167B62E11517cD01623D7ec6,​0x53bba5c7872BFC4935cb4EEe63c1bA9BfC68212A,​0xE23b713BF714E0EA9A319A54a8c3eB0f6687346E,​0xC151AE135F50AaBE78e0b9D13A90FBb2d648AAbB,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0x1D2c4Cd9beE9DFe088430b95d274e765151C32db,​0x8804Af8EC3E606b24Ee47acdDD6389040FD41Cad,​0x2C910F9ffA2242D1441c801A97362BAB102414bE,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0x13032DeB2d37556cf49301f713E9d7e1d1A8b169,​0x91D6E260A5965a3C33D5Bc4bf4ADCF96C449ED2e,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0xDb4D6a2926beAe0b35f14fAa06dED905e6AAa488,​0x2e3A5f60a5590959B068587c47e643E18E7F5Cdf,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0xe7F8633b87A54C9267871E7405c6e09FCF771334,​0xA3d67e0e09Bb54Bc93e5CBF92fb50BB10Ed43ddC,​0x57C80DdAE73D9C5662F86db5CA6301F0bC723f5B,Other
1577402327000,,10.15,,,,,,,,,,,,,,,,51.04,,,,,,120.92,1.23,,,1.84,,,,,,,,10.07,46.79,2.79,15.93,,,,,,58.45,83.24,,,,,,,,,,,,5.56,,,,137.73,,,11.54,,1.51,,,,,0.72,,,,27.50,,,,,,,,,,,,,,,,,,9.00,87.91,,,2.74,67.55,,,26.25,,,25.73,,,,,,,,,,,,,,,,102.36,,,,124.94
1577488582000,,,,,,,,,,0.13,,,,,,,,,,,,,,44.87,0.83,,,,,,,,,,,17.35,39.37,,,,,,,,,60.22,,,,,,,,,,,,,,,,198.25,,,15.46,,5.00,,0.07,,,0.08,,,,40.18,,,,,,,,,,,,,,,,,,28.62,4.20,,,0.67,52.05,,,21.72,,,11.20,3.06,,,,,,,,,,,,,,,48.39,,,,209.03
1577573599000,,0.12,,,,,,,,,,,,,,,,,,,,,,31.72,11.88,,,,,,,,,,,13.90,,0.35,,,,,,,16.18,116.77,,,,,,,,,,,,,,,,118.97,,,3.86,,,,,,,0.73,8.48,0.00,,,,,,,,,,,,,,,,,,,,48.87,,,,,225.64,,,13.28,,,6.84,,,,,,,,,,,,,,,,52.18,,,,8.71
1577659927000,,0.32,,,,,,,,,,,,,,,,42.96,,,,,,40.81,2.39,,,26.98,,,,,,,,13.71,,0.38,3.36,,,,,,,148.05,,,,,,,,,,,,,,,,109.30,,,45.27,,,,13.09,,,2.03,4.67,2.52,,2.75,,,,,,,,,,,,,,,,,,,1.94,,,0.64,,,,31.56,,0.74,7.21,,,,,,,,,,,,,,,,65.10,,,,45.26
1577746179000,,,,,,,,,,7.27,,,,,,,,,,,,,,60.10,12.75,,,,,,,,,,,34.49,82.15,,0.02,,,,,,,194.69,,,,,,,,,,,,,,,,79.01,,,31.46,,,,11.03,,,0.16,,9.25,,63.25,,,,,,,,,,,,,,,,,,,0.46,,,1.75,,,,1.65,,,39.63,,,,,,,,,,,,,,,,22.46,,,,16.39
1577832303000,,,,,,,,,,,,,,,,,,,,,,,,84.11,0.04,,,1.98,,,,,,,,13.86,,0.04,,,,,,2.99,,113.42,,,,,,,,,,,,14.10,,,,48.93,,,,,6.08,,3.08,,,0.22,,3.69,,35.44,,,,,,,,,,,,,,,,,,,12.21,,,1.47,,,,46.84,,,1.06,,,,,,,,,,,,,0.23,,,132.59,,,,254.06
1577918935000,,,,,,,,,,,,,,,,,,,,,,,,25.77,0.24,,,,,,,,,,,17.36,,,,,,,,,37.64,181.31,,,,,,,,,,,,,,,,,,,,,21.59,,,,,1.47,1.94,0.02,,29.50,,,,,,5.27,,,,,,,,,,,,,0.66,,,0.44,,,,23.47,,,2.47,,,,,,,,,,9.44,,,,,,25.04,,,,283.79
1577997589000,,,,,,,,,,,,,,,,,,8.67,,,,,,39.32,155.65,,,,,,,,,,,17.51,,,,,,,,,,336.67,,,,,,,,,,,,,,,,,,,,,42.25,,0.21,,,,,0.89,,24.75,0.28,,,,,,1.11,,,,,,,,,,,,1.31,,,0.63,,,,10.62,,,1.62,,,,,,,,,,20.80,,,,,,115.68,,,,291.16
1578063677000,,10.00,,,,,,,,,,,,,,,,,,,,,,7.31,19.91,,,,,,,,,,,7.01,,0.00,,,,,,,,28.26,,,,,,,,,,,,24.70,,,,,,,,,4.50,,,,,0.26,,5.71,,,0.01,,,,,,,,,,,,,,,,,,0.64,,,0.23,,,,19.96,,0.00,14.66,,,,,,,,,,7.47,,,,,,37.63,,,,80.44
1578129566000,,,,,,,,,,,,,,,,,,,,,,,,36.02,0.22,,,0.60,,,,,,,,,,,,,,,,,,96.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,0.30,,,2.34,,,,75.17
1578195701000,,,,,,,,,,,,,,,,,,19.02,,,,,,32.28,1.76,,,,,,,,,,,6.97,,,,,,,,,,26.13,,,,,,,,,,,,,,,,,,,,,,,0.85,,,0.21,0.00,0.38,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,12.58,,,9.18,,,7.44,,,,,,,,,,,,,6.68,,,,29.40
1578261907000,,0.60,,,,,,,,,,,,,,,,6.28,,,,,,61.19,0.15,,,,,,,,,,,13.83,,0.39,,,,,,,35.93,100.25,,,,,,,,,,,,2.25,,,,,,,,,,,,,,0.16,0.02,1.12,,34.25,,,,,,,,,,,,,,,,,,,0.34,,,,54.79,,,51.07,,,5.69,,,3.51,,,,,,,,,,,,,16.34,,,,135.37
1578327837000,,,,,,,,,,,,,,,,,,56.18,,,,,,24.57,,,,,,,,,,,,27.56,,,,,,,,,,222.80,,,,,,,,,,,,18.09,,,,,,,,,,,9.03,,,1.50,0.06,1.61,,,1.88,,,,,,,,,,,,,,,,,87.92,3.04,,,0.45,138.21,,,94.48,,2.26,6.80,,,100.31,,,,,,,10.13,,,,,,37.13,,,,51.49
1578393679000,,,,,,,,,,,,,,,,,,8.26,,,,,,47.45,0.14,,,31.61,,,,,,,,,76.97,,4.19,,,,,,,435.20,,,,,,,,,,,,,,,,10.58,,,,,20.00,,0.96,,,0.79,5.99,0.11,,9.75,,,,,,,4.19,,,,,,,,,,,51.63,109.59,,,1.76,,,,50.03,,,3.13,3.07,,267.79,,,,,,,25.14,,,,,,15.15,,,,74.12
1578459841000,,15.43,,,,,,,,,,,,,,,,,,,,,,65.01,0.82,,,,,,,,,,,,,,0.25,,,,,,,623.97,,,,,,,,,,,,,,,,1.90,,,,,8.13,,9.62,,,0.27,0.83,0.30,,,,,,,,,13.02,,,,,,,,,,,,,,,3.04,,,,14.57,,,,16.57,,581.17,,,6.27,,,,26.80,,,,,,31.66,,,,128.80
1578526345000,0.02,0.38,,,,,,,,,,,,,,,,,,,,,,24.43,0.01,,,,,,,,,,,6.92,,0.33,0.36,,,,,,25.43,596.04,,,,,,,,,,,,13.07,,,,,,,,,2.02,,3.05,,,,,,,,0.00,,,,,,,,,,,,,,,,,157.37,1.28,,,2.84,513.06,7.46,,32.68,,,2.60,11.44,,301.57,,,,,,,29.62,,,1.04,,,26.88,,,,62.32
1578592894000,,,,,,61.93,,,,,,,,,,,,,,,,,,21.67,0.09,,,33.45,,,,,,,,6.94,,,,,,,,,60.80,188.46,,,,,,,,,,,,6.10,,,,7.64,,,,,1.51,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,42.78,,,1.77,,,,,,,,,,46.22,,,2.51,,,,3.24,,,,,,3.46,,,,41.02
1578658814000,0.28,0.13,,,,,,,,,,,,,,,,66.16,,,,,,29.48,1.07,,,,,,,,,,,,,1.05,0.00,,,,,,,282.74,,,,,,,,,,,,27.70,,,,1.83,,,,,53.15,,1.88,,,,,2.70,,,,,,,,,0.82,,,,,,,,,,,61.70,,,,2.98,,,,29.41,,,5.11,,,3.60,,,1.75,,,,43.14,,,0.73,,,3.47,,,,294.82
1578724741000,0.39,0.10,,,,,,,,,,,,,,,,,,,,,,39.28,1.34,,,,,,,,,,,6.95,,,0.05,,,,,,5.95,197.80,,,,,,,,,,,,33.83,,,,17.52,,,,,,,4.08,,,,,0.62,,,,,,,,,,,,,,,,,,,,,0.36,,,0.67,,,,7.50,,,,,,30.58,,,,,,,9.78,,,,,,0.65,,,,33.84
1578790822000,0.33,0.12,514.90,,,,,,,,,,,,,,,,,,,,,29.28,1.81,,,,,,,,,,,6.94,,,0.15,,,,,,,460.45,,,,,,,,,,,,,,,,11.87,,,,,15.50,,6.39,,,,,0.00,,,,,,,,,,,,,,,,,,,,81.75,,,,0.40,,0.05,,93.26,,0.08,1.51,,,19.82,,,47.25,,,,8.51,,,,,,27.03,,,,11.32
1578857025000,,,776.89,,,,,,,,,,,,,,,,,,,,,23.28,0.11,,,,,,,,,,,,,,1.40,,,,,,,737.87,,,,,,,,,,,,,,,,,,,,,40.00,,0.40,,,,,0.03,,,,,,,,,,,,,,,,,,,,20.29,0.77,,,0.53,,,,37.58,,,,,,18.22,,,83.25,,,,1.86,,,,,,14.27,,,,115.44
1578923015000,,,,,,,,,,,,,,,,,,,,,,,,4.39,1.02,,,,,,,,,,,,,0.06,11.70,,,,,,,184.07,,,,,,,,,,,,,,,,36.36,,,,,,,4.01,,,,,0.80,,,,,,,,,,,,,,,,,,,,14.70,4.49,,,0.58,,,,20.37,,,,,,75.47,,,1.51,,,,13.55,,,,,,15.67,,,,62.55
1578989540000,,0.04,,,,,,,0.09,,,,,,,,,,,,,,,39.19,0.05,,,,,,,,,,,,,,0.02,,,,,,,121.60,,,,,,,,,,,,,,,,91.06,,,,,,,,,,0.86,,0.48,,,0.08,,,,,,42.91,,,,,,,,,,,75.11,,,,,,1.31,,,,,,0.03,,123.08,,,,,,,,,,,,,6.10,,,,115.43
1579055596000,,60.02,,,,,,,88.41,,,,,,,,,141.89,,,,,,,0.28,,,,,,,,,,,20.84,66.14,0.37,6.74,,,,,,11.83,810.17,,,,,,,,,,,,25.89,,,,83.69,,,,,51.62,,0.75,,,4.90,2.29,8.11,,,,,,,,,4.25,,,,,,,,,,,47.04,79.85,,,0.32,,,,237.67,,29.17,,4.77,,277.48,,,114.67,,,,37.35,,,19.06,,,49.93,,,,74.19
1579122050000,,5.08,,,,,,,55.53,0.33,,,,,,,,,,,,,,,21.62,,,,,,,,,,,19.79,,,,,,,,,0.02,488.25,,,,,,,,,,,,3.91,,,,43.63,,,,,,,,,,3.42,,15.46,,,,,,,,,,,,,,,,,,,,,1.01,,,0.63,,,,103.62,,,,3.42,,341.65,,,6.78,,,,27.99,,,,,,9.89,,,,57.37
1579188604000,0.02,,,,,,,,83.46,,,,,,,,,0.03,,,,,,,1.31,,,,,,,,,,,10.02,,,,,,,,1.23,,414.59,,,,,,,,,,,,4.06,,,,59.90,,,,,,,2.01,,,0.76,,30.12,,,,,,,,,,,,,,,,,,,,40.04,,,,2.17,,,,102.02,,,,,,239.56,,,,,,,9.53,,,,,,13.39,,,,87.60
1579254375000,0.05,5.37,,,,,,,74.42,,,,,,,,,24.92,,,,,,,,,,,,,,,,,,,,0.11,2.23,,,,,1.84,,451.02,,,,,,,,,,,,,,,,,,,,,18.00,,0.85,,,1.39,0.67,40.95,,,,,,,,,,,,,,,,,,,,89.37,9.37,,,1.32,,,,15.38,,0.26,,,,287.79,,,62.50,,,,,,,0.82,,,6.41,,,,358.30
1579320115000,,0.34,,,,,,,24.89,,,,,,,,,,,,,,,,0.16,,,0.43,,,,,,,,5.00,,,21.68,,,,,,,471.30,,,,,,,,,,,,4.22,,,,,,,,,2.02,,0.65,,,1.88,21.43,4.73,,,,,,,,,1.20,,,,,,,,,,,6.39,3.74,,,2.32,,,,37.69,,,6.01,,,447.48,,,20.04,,,,,,,,,,23.15,,,,33.60
1579386588000,,0.01,,,,,,,87.25,,,,,,,,,,,,,,,,0.03,,,0.39,,,,,,,,,62.33,,,,,,,,5.39,455.71,,,,,,,,,,,,,,,,,,,,,12.00,,,,,1.32,0.23,22.60,,,,,,,,,,,,,,,,,,,,,14.86,,,2.59,,,,48.42,,77.60,0.85,,,490.01,,,52.25,,,,,,,0.24,,,17.91,,,,62.84
1579453251000,,10.33,,,,,,,167.14,,,9.03,,,,,,,,,,,,,0.70,,,,,,,,,,,5.04,,,,,,,,,30.66,682.87,,,,,,,,,,,,42.42,,,,50.16,,,,,93.85,,,,,0.44,11.24,7.88,,,,,,,,,3.11,,,,,,,,,,,13.43,34.40,,,2.47,,,,69.23,,,1.27,,,423.23,,,17.63,,,,,,,,,,23.66,,,,32.54
1579518909000,0.12,0.36,,,,120.03,,,51.84,,,,,,,,,8.24,,,,,,,1.22,,,0.48,,,,,,,,,,,0.17,,,,,,,283.08,,,,,,,,,,,,,,,,,,,,,,,0.19,,,0.62,35.47,13.02,,,,,,,,,,,,,,,,,,,,106.77,,,,0.42,,,,,,,4.50,,,168.81,,,,,,,,,,,,,0.69,,,,59.74
1579584998000,0.48,,,,,,,,146.89,,,,,,,,,,,,,,,,72.61,,,0.37,,,,,,,,,,0.06,,,,,,,,356.34,,,,,,,,,,,,15.59,,,,67.42,,,,,1.50,,,,,1.63,,0.82,,,,,,,,,,,,,,,,,,,,,75.08,,,2.23,,,,56.50,,,,,,255.84,,,7.53,,,,,,,,,,14.78,,,,48.63
1579650516000,0.31,,,,,,,,56.95,,,,,,,,,,,,,,,,2.61,,,,,,,,,,,,,0.05,2.86,,,,,3.00,,333.28,,,,,,,,,,,,16.57,,,,54.07,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,9.57,,,3.40,,,,21.17,,9.00,1.93,,,169.47,,,,,,,,,,,,,20.24,,,,30.30
1579717286000,,,,,,182.25,,,389.02,,,,,,,,,,,,,,,,2.93,,,,,,,,,,,,,0.72,,,,,,,75.15,911.72,,,33.20,,,,,,,,,,,,,46.54,,,,,,,2.51,,,,,22.46,,,,,,,,,,,,,,,,,,,,145.40,69.78,,,1.50,,,,,,,5.60,,,274.16,,,4.27,,,,7.44,,,,,,37.86,,,,25.24
1579783170000,,,,,,,,,9.09,,,,,,,,,,,,,,,,1.43,,,,,,,,,,,5.09,,,,,,,,,,378.15,,,299.93,,,,,,,,,,,,,57.18,,,,,12.06,,0.20,,,0.21,,5.67,,,,,,,,,,,,,,,,,,,,,10.85,,,0.44,,,,,,,,,,,,,,,,,3.83,,,,,,1.95,,,,46.45
1579848954000,,,,,,,,,10.91,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,5.11,,2.67,,,,,,,,261.64,,,55.02,,,,,,,,,,,,,119.33,,,,,,,0.18,,,,,4.65,,,,,,,,,,,,,,,,,,,,,0.49,,,1.66,,,,23.57,,,0.96,2.35,,,,,9.75,,,,,,,,,,7.36,,,,54.45
1579915579000,,4.99,,,,,,,24.27,0.88,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.97,,,75.39,,,,,,,,,9.76,,,,13.85,,,,,,,,,,,25.96,0.91,,,,,,,,,,,,,,,,,,,,,11.22,,,2.22,,,,6.45,,,2.00,,,,,,,,,,,,,,,,21.92,,,,34.03
1579982233000,,,,,,,,,3.37,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,81.97,,,33.73,,,,,,,,,2.28,,,,,,,,,26.00,,,,,2.76,,7.43,,,,,,,,,,,,,,,,,,,,44.55,34.09,,,4.51,,,,84.54,,,4.95,,,,,,,,,,12.17,,,,,,5.80,,,,7.12
1580049245000,,,,,,,,,28.62,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,2.40,,,,,,,,71.55,,,50.21,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,13.92,,,0.42,,,,13.34,,,1.74,,,,,,,,,,,,,,,,13.56,,,,7.75
1580114658000,,17.43,,,,,,,33.35,,,,,,,,,4.41,,,,,,,1.52,,,,,,,,,,,,,2.54,,,,,,,,115.28,,,65.30,,,,,,,,,,,,,,,,,,4.50,,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,13.21,,58.07,3.44,2.38,,,,,,,,,,,,1.03,,,9.37,,,,44.80
1580180893000,,9.97,,,,,,,65.61,,,,,,,,,23.74,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,106.03,,,93.52,,,,,,,,,,,,,34.21,,,,,,,,,,0.45,,6.88,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,13.55,,0.09,,2.39,,,,,,,,,24.34,,,,,,12.77,,,,49.76
1580247630000,,,,,,,,,36.38,,,,,,,,,17.10,,,,,,,,,,,,,,,,,,,,2.31,,,,,,,,144.04,,,29.38,,,,,,,,,,,,,71.34,,,,,,,,,,0.03,0.02,38.92,,,,,,,,,,,,,,,,,,,,,0.84,,,3.03,,,,29.63,,,,,,,,,,,,,5.99,,,0.32,,,5.61,,,,26.92
1580313366000,,7.75,,,,,,,47.58,,,,,,,,,4.47,,,,,,,,,,3.32,,,,,,,,,,2.40,,,,,,,,164.83,,,22.66,,,,,,,,,,,,,61.77,,,,,7.53,,,,,,,13.49,,,,,,,,,,,,,,,,,,,,23.19,4.56,,,0.34,,,,85.98,,0.93,,2.30,,,,,5.25,,,,,,,,,,0.67,,,,91.95
1580380051000,,3.89,,,,,,,11.85,,,,,,3.54,,,,,,,,,,,,,,,,,,,,,2.53,,2.46,,,,,,,0.84,86.81,,,18.97,,,,,,,,,,,,,62.45,,,,,,,,,,,,7.19,,,,,,,,,,,,,,,,,,,,,3.67,,,1.14,,,,14.59,,,,,,,,,,,,,,,,,,,0.61,,,,12.08
1580446477000,,5.33,,,,,,,37.55,,,,,,48.70,,,25.34,,,,,,,107.80,,,,,,,,,,,22.59,,,,,,,,,27.56,,,,117.50,,,,,,,,,,,,,155.95,,,,,42.00,,23.15,,,0.79,1.84,,,,,,,,,,,,,,,,,,,,,65.83,0.28,,,0.23,,,,131.09,,,,,,,,,104.51,,,,,,,,,,55.12,,,,480.41
1580512997000,,10.00,,,,,,,9.38,,,,,,55.40,,,,,,,,,,6.46,,,0.48,,,,,,,,15.04,,10.12,,,,,,,,,,,20.36,,,,,,,,,,,,,38.25,,,,,,,9.50,,,,,11.11,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,20.50,,,,2.42,,,,,1.01,,,,,,,0.01,,,18.70,,,,27.36
1580579921000,,5.12,,,,,,,17.35,,,,,,31.83,,,,,,,,,,,,,2.49,,,,,,,,10.02,,4.89,,,,,,,,,,,8.54,,,,,,,,,,,,,,,,,,,,,,,0.14,0.07,6.43,,,,,,,,,,,,,,,,,,,,,,,,1.08,,,,21.23,,0.88,,,,,,,,,,,,,,,,,16.09,,,,7.04
1580645575000,,14.61,,,,,,,42.32,,,,,,81.81,,,22.12,,,,,,,292.53,,,0.76,,,,,,,,10.01,,11.43,,,,,,1.07,,,,,87.89,,,,,,,,,,,,,,,,,,85.28,,1.95,,,0.36,,7.04,,,,,,,,,,,,,,,,,,,,35.67,,,,0.21,,,,35.95,,,,,,,,,,,,,,,,,,,55.47,,,,119.73
1580711822000,,,,,,,,,47.61,,,,,,130.65,,,9.16,,,,,,,0.02,,,,,,,,,,,15.01,,2.22,,,,,,,,,,,8.41,,,,,,,,,,,,,6.71,,,,,6.50,,2.00,,,,,5.04,,,,,,,,,,,,,,,,,,,,60.46,,,,0.99,,,,49.82,,,,0.64,,,,,21.00,,,,,,,,,,37.60,,,,195.75
1580778615000,,,,,,,9.40,,11.57,,,,,,203.73,,,0.01,,,,,,,,,,4.57,,,,,,,,,,,,,,,,0.54,,,,,27.68,,,,,,,,,,,,,,,,,,,,3.71,,,,2.08,2.56,,,,,,,,,,,,,,,,,,,,403.18,,,,0.60,,,,14.63,,,,,,,,,14.06,,,,,,,,,,37.71,,,,461.48
1580844182000,,0.02,,,,,,,8.79,,,,,,114.75,,,,,,,,,,,,,,,,,,,,,4.96,,,,,,,,,,,,,2.62,,,,,,,,,,,,,51.94,,,,,,,0.75,,,,,4.02,,,,,,,,,,,,,,,,,,,,,0.31,,,0.55,,,,,,,,,,,,,,,,,,,,,,,3.22,,,,47.94
1580910496000,,,,,,,34.55,,131.18,,,,,,99.51,,,3.20,,,,,,,399.05,,,,,,,,,,,,,,,,,,,,100.08,,,,,,,,,,,,,,,,,33.51,,,,,3.03,,,,,0.21,10.10,4.39,,,,,,,,,0.38,,,,,,,,,,,98.81,,,,,,,,55.89,,,,,,,,,37.44,,,,,,,,,,56.13,,,,192.39
1580977343000,,6.05,,,,,31.45,,76.11,,,,,,98.91,,,10.76,,,,,,,0.23,,,,,,,,,,,19.60,,0.01,,,,,,,,,,,,,,,,,,,,19.46,,,,5.81,,,,,,,0.80,,,0.82,0.01,3.75,,,,,,,,,,,,,,,,,,,,5.50,31.94,,,0.08,,,,47.22,,,,,,,,,1.25,,,,,,,,,,15.11,,,,79.25
