timestamp,​0x0000bEBB12C49FF44233CB689855b5fAE9EE4bF3,​0x745DAA146934B27e3f0b6bff1a6e36b9B90fb131,​0x1814222fa8c8c1C1bf380e3BBFBd9De8657Da476,​0xD85A7A3C5F08E3E709c233E133cE1335fBbF5518,​0xBb72B029a3e5019B504e5a943b9CC445Ad40c07d,​0x31E085Afd48a1d6e51Cc193153d625e8f0514C7F,​0x89D3Afde089399534aFDB7aD2D05138315Ef45FF,​0x7954AF6cBbd93DAE4dE8d8be4bb5a8eae5656106,​0x30F1d1fFAD34b24Bb8310Ad9DD237B854b4DAEa7,​0x13526967CadFd180c27A4392A46A30c573088bee,​0x363a94A9Ec421e27aa86b4015007c3698959E5cb,​0x347397EefF516c7F3809A4c1dadE10D692341d0f,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0x986748F2eec2f0BEC5a85FBaC06F982ee4a91281,​0xF1Ad4BFDF8829d55eC0Ce7900EF9d122B2610673,​0xfBabBAaAaD540477fcb64412b74bD2B73907cb99,​0xEcC996953e976A305ee585A9C7BBbcc85D1C467b,​0x309b38eC83F03f55822B424C42D9E3a7404e5E53,​0x968cF7d8bbE57E3Cde24aC1e2F2A52dC8eBf25E6,​0xaD457072924e5a1A1c9807942211BA5D928CeC8A,​0xc3037b2A1a9E9268025FF6d45Fe7095436446D52,​0x7811516127F7E9083AC7C5f65E213Ab3443Cff40,​0xB680f628C56C8Fa368Dacbb0C27beEf8C98355b9,​0x4eC5b02a9F109D44AfA67615A5A2C9A02A77e08b,​0x248EE163064CEC75103EFB80EA0014fBCd96693f,​0x709C59829A5EA6783bbfA56C5C267fd71A0F214e,​0x40A7cb7052C274Cc2E568c324B4c5D94383bec4f,​0x419afe43175501f642E7F1D42Aefb57DF4165739,​0x7059010320d07a47d2Ad54db88bB89Ea644C3e6F,​0x268Cb4c8B97DA9d146702D84501A64F597A3aa14,​0x473afAb58B2C5D4DbC5FAD5D236f6658AD84E83b,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0xF8341bf53e42DAc7b3E3516E0c6ef6003646DD6D,​0xCcB5520c2211af9fd7CAE749bB91728D72771E4F,​0x2c6b36530c0f25FA2765e2901101b4FCF149DEC4,​0xe9Cf7887b93150D4F2Da7dFc6D502B216438F244,​0xF92C1ad75005E6436B4EE84e88cB23Ed8A290988,​0x09cabEC1eAd1c0Ba254B09efb3EE13841712bE14,​0x2AD672FDA8a042c4c78C411bF9d4f1b320aA915a,​0x9BA6c9D09dB964771cB4D526188F6AF81e9bCF9e,​0x6ca323Ab76aa6d0C7406520f49795470662e9C84,​0x0f0e9790Ff3Ef0923f03C58d0029c94c8e1d1253,​0xAA7eeC6b62D55Db20381AF6d8E83210DAF59Ca77,​0x97deC872013f6B5fB443861090ad931542878126,​0xA540fb50288cc31639305B1675c70763C334953b,​0x5aB9d116a53EF41063E3EaE26A7eBe736720E9bA,​0x7b3E062b606A177c2DAd79d0Eb1C81941efE26C0,​0xdA56a88175D4c8707C51DF845f838cF3fE070870,​0xd084ab520D116dBE0069796fe542e767fb4B498C,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0x0DC411b17d337Af85D83eA5A3577D09132Aae866,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0x92f884B7dbC58655174c49C27d3F7f7aaB946fb2,​0x26E068650ae54b6c1b149e1B926634b07e137b9F,​0x139Bb96B05f21105B565FE2F342E98dC1D13Fb16,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x89b76bddA22a59014E7C67A612ca80DAD957e13d,​0x00000f2D00b7a76100366C0013C2000595eE0067,​0xE20Ff024e00A324D6Fd29750EBe92e6b4FaA2741,​0xB46ca5c06586BD0f9DB7708Ee45760d1055CDd13,​0x0F94e2a44CED2a368DA8a1EdEAa337F13A8560D0,​0xc90Ccfda241dAB9A2076d6f30473112B49D752e8,​0xeE7F212545b3c388f8fD176f83bDff85F3Dcea7D,​0x9F92473Cce5dd539C76fD79C78aE5c8fAf706134,​0x4dF3f167387f93fDc927A6e6d709F166b2Ee279B,​0xA0c9aB7cb590C01D9F36D0F1eb960A544c31467e,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0xA54da2581dd4828e4Aa00638Aab835119500A284,​0x7B2eF92fDecdf4a156365EB78c9E92b44588Fe84,​0x691Ce62a208B195acCF54C39a98F1112C90046d1,​0xb146907392eD12031F7715B0376833E3f7C5b98c,​0xD3AA1fE5D12C62eea28b768AE27C1f53B0B79181,​0x000000000025D4386F7FB58984CBe110AEe3A4c4,​0xfC898B18a70cE49579f8D79a32e29928C15b4Bc8,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0x9550050D102Ff42A2A683A9Fa23B8f3fb2B378c8,​0x022865cCce84fa9F715207D047D78a05313dC86D,​0x083855E63c4d885b1886c1596ea1C5f1bf819391,​0x38F2cDD0Ea4b38dBed40A36530313A5D89638858,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0xB944d13b2f4047fc7bd3F7013bcf01b115fb260d,​0x6794471ebC084A4ca462C506AfEaBb93d9657c25,​0x5Be5b30A720093C9d1B1E6CF8441280a48a495F8,​0x2d9E7f7887BB496592430ef62400dd9007925b88,​0xDFf2AA5689FCBc7F479d8c84aC857563798436DD,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x24a7eaaD0D7F13d1999206D8C22f926980A12CA6,​0xB6d3D9bc0e8Ab251C0eb29bD7c0E53bf482B3093,​0x5100276Ff4561D05A502527De00e9515129e3cfE,​0x3b7921f5b25fC8339269eb8adb28278d5C1F01c3,​0x6459B8F7454670B9aba9E009cf468b7d99103e17,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0x9Ca13029232C8f4AAC1D42FaA54A36aDE41aA10d,​0x31fA3643F5CEF78C1790d494d7E3F2a59E2ad0c4,​0xB78a63B0CE816af3a1Ae53659953d28f82d6f50F,​0xB76c291871b92A7c9e020b2511a3402A3bf0499d,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0x2233b56797e2B8C912d492044146FDb77238A374,​0x5A6fc2De011d93842411aa5f91a0a4AcD3fEfFde,​0xa73621aEAe24869942f1279003bDe11d4Eac2Cab,​0x0a236B41aDd0073df05EaC5Fc8505Ad745C7859D,​0x8dDDde2F6094ce6b365eb186AAaFE22af3b137F5,​0x2406A9333378E30B9581B8356bb81B4f9BDFF005,​0xF4B0e07B1010b9dc23d369069ab4F2192651D474,​0xEF422dBBF46120dE627fFb913C9AFaD44c735618,​0xA2881A90Bf33F03E7a3f803765Cd2ED5c8928dFb,​0x8A2F5d6D822611BDab08D306aA8F3E3942177417,​0xB27732Feae161E1f42cfcd2b716BbF7f987FB984,​0x4afd569355Eb05CC1F098195C11ababCCa16d663,​0x3b1E215FE1138aA9034b5E6De39892e45ac05176,​0x1fC6386835eB73C7c3b16695f30611B1a71FC84c,​0x16b8Cc5B1558b365D9844385425b13Bde0ceaa49,​0xf182EA75ce927013459f7a6FC2002b519Cc35426,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0xF52016C209c8a539c46c9aa4c8d83538Dc4483DE,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0x00d1Ce825DacBCb6789e2D5fB1873A7178312abC,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0x68C70d41B193A4a86e56E9020aa4C910E4aBBAf3,​0xcB71EB21F53a2F4de0F26dc90518Df10Be13D1EC,​0x81e6B7E1909401769B9B2E4Fab1fEAc8FD310c17,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0xeb676329dAA8A1e6DE953E39870Db8F8FC5895D9,​0x532D562bd356E8Bf71099eE074AF2737b0f452b0,Other
1585637238000,16.56,0.59,,,,270.39,,,,,,,,,,,,,,,,,,,,,,,30.22,,,0.67,,,,,2.00,,,,,,,,,9.26,,,,,34.01,,,116.88,,,,,,,,,,,,,,,,,,,,,342.32,,,,,,0.37,,,,,,,,,,,,,,,,3.98,75.30,10.04,,,,19.98,,56.91,,,,,,,,,,,,5.11,,,,,0.44,,,,321.36
1585704243000,9.91,,,,0.61,76.42,,,,,,,,,,,,,,,,,,,,,,,,,,22.62,,,,,2.11,,,,,,,3.74,,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,236.06,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,16.94,,,,,,,,,,,,,,,,,,,,,,,66.16
1585770840000,7.78,0.37,,,4.86,123.73,1.96,,,,,,,,,,,,,,,,,,,,,,,,,1.71,,,,,14.76,,,,,,,,,,,,,,,,,,,,,,,,,,,15.36,,,,,,,,,,,135.84,19.12,,,,,2.25,,,,,0.78,,,,,,,,,,,,,,,,1.02,,,,,,,,,18.47,,,,,,,,,,,4.40,,,,205.68
1585836257000,5.96,0.23,,,6.55,123.98,,,,,,,,,,,,,,,,,,,,,,,,,,26.37,,,8.08,,,,,,,,,7.83,,,,,,,,,,,,,,,,,,,,,,4.76,,,,,,,,,63.78,,,,,,1.30,,,,,,,,,,,,,,,,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.07
1585903293000,13.39,,,,21.39,215.39,,,,,,,,,,,,,,,,,,13.01,,,,,,,,86.64,,,61.11,0.05,25.51,,,,,,,11.70,,3.09,,,,,9.05,9.86,,,,,,,,,,,,,,,,2.73,,,,,,,264.72,,,,,,1.47,,,,,,,,,,16.96,,,,,,0.21,,5.00,,,,10.47,,,,,,,,,,,,,,,,,,,,,,,149.97
1585969610000,4.28,,,,2.05,55.26,,,,,,,,,,,,,,,,,,40.41,,,,,,,,5.31,,,3.78,,1.48,,,,,,,1.25,,,,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,6.62,,,,,,10.08,,,,,,,,,,,,,,,,,,,,,,5.14,,,,,,,,,,,,,,,,,,,1.73,,,,121.80
1586036191000,1.20,,,,8.09,137.83,,,,,,,,,,,,,,,,,,18.67,,,,,,,,14.81,,69.07,1.44,,7.94,,,,,,,22.46,,,,,,,111.05,,,4.59,,,,,,,,,,2.07,,,,,,,,,,,35.09,0.60,,,,,1.90,,,,,,,,,,,,,,,,,5.00,,,,,,,,,28.06,,,,,,,,,,,,,,,4.31,,,,66.49
1586102872000,0.28,,,,3.84,31.63,,,,,,,,,,,,,,,,,,9.20,,,,,,,,2.99,,,1.38,,0.92,,,,,,,,,,,,,,17.09,,,,,,,,,,,,,,,,,,,,,,,,15.56,,,,,,1.46,,,,,,,,,,,,,,,,0.46,,,,,,,,,,13.67,,,,,,,,,,,,,,,,,,,13.08
1586169028000,5.94,0.55,,,5.87,97.45,,,,,,,,,,,,,,,,,,10.67,,,,,,,,9.93,,,25.56,,10.63,,,,,,,7.12,,,,,,5.05,132.65,,,49.95,,,,,,,,,,,,,,4.03,,,,,,,113.78,,,,,,0.06,,,,,,,,,,,,,,,,,10.05,,,,,,,,,14.08,,,,,,,,,,5.30,,,,,7.57,,,,150.22
1586236183000,14.47,1.15,,,19.78,165.68,,,,,,,,,,,,,,,,,,,,,,,,,,6.98,,,83.72,0.40,34.51,,,,,,,123.94,,1.47,,,,,135.62,,,54.30,,,,,,,,,,0.60,,8.65,,,,,,,,,205.58,,,,,,1.02,,,,,,,,,,2.69,,,,,,,40.34,,,,,18.51,,0.95,,,,,,,,,,,,35.81,,,,,,,,,211.62
1586301955000,7.21,0.05,,,15.02,116.56,,,,,,,,,,,,,,,,,,83.58,,,,,,,,20.76,,,217.09,,13.26,3.12,,,,,,9.20,,,,,,,20.57,,,55.34,,,,,,,,,,,,,,,,,,,,,57.10,9.48,,,,,0.49,,,,,,,,22.45,,,,,,,,,,,,,,,,1.10,1.07,,,,,,,,,,,50.46,,,,,,,,,141.80
1586368858000,2.77,1.64,,,10.33,168.03,,,,,,,,,,,,,,,,,,,,,,,,,,41.41,,,62.98,,7.79,,,,,,,17.95,,,,,,,124.87,,,17.00,,,,,,,,,,,,,,1.66,,,,,,,26.78,,,,,,2.86,,,,,3.35,,,,,,,,,,,,10.06,,,,,,,,,,,,,,,,,,,8.42,,,,,,,,,119.21
1586434964000,9.68,0.21,,,3.42,195.67,,,,,,,,,,,,,,,,,,12.96,,,,,17.00,,,3.08,,22.47,93.89,0.50,12.79,,,,,,10.00,3.80,,0.96,,,,4.28,9.03,15.12,,30.00,,,,,,,,,,,,,,,,,,,,,294.91,,,,,,3.16,,,,,3.67,,,,,,,,,,,1.94,14.49,,,,,,,12.75,,,,,,,,,,,,,,,,,,,,,133.35
1586501245000,16.29,,,,7.86,180.07,,,,,,,,,,,,,,,,,,,,,,,9.33,,,3.86,,109.50,3.26,1.12,5.05,,,,,,,8.18,,,,,,11.25,20.00,,,78.45,,,,,,,,,1.76,2.43,,,,,,,,,,,30.96,,,,,,5.04,,,,,12.37,,,,,,,,,,,,49.33,22.68,,,,12.04,,,,,,,,,,,,,,,,,,,1.36,,,,313.83
1586568529000,7.20,,,,13.45,109.99,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,,,,,22.02,,,,,,,29.98,,1.07,,,,3.26,36.31,20.26,,,,,,,,,,,274.34,,,,,,,,,,,,63.93,,,,,,0.93,,,,,,,,22.52,,,,,,,,,10.34,,,,,,,,,,,21.81,,,,,,,,8.12,,,,,0.19,,,,164.14
1586635021000,7.64,2.18,,,,28.60,,,,,,,,,,,,,,,,,,8.67,,,,,,,,6.72,,,,0.46,5.10,,,,,,,21.85,,,,,,,22.16,,,,,,,,,,,,36.15,,,,,,,,,,,,15.79,,,,,,0.03,,,,,,,,,,,,,,,,8.95,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,98.15
1586701369000,,0.02,,,,12.54,,,,,,,,,,,,,,,,,,,,,,,,,,7.21,,,,,0.92,,,,,,,0.48,,,,,,,8.60,,,,,,,,,,,,6.82,1.02,,,,,,,,,,,27.06,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,12.62
1586767741000,11.17,,,,5.53,282.36,,,,,,,,,,,,,,,,,,91.97,,,,,,,,0.38,,,,,0.98,,,,,,,0.74,,5.75,,,,10.60,18.14,5.84,,41.33,,,,,,,,,17.56,1.52,,8.10,,2.51,,,,,,,183.04,,,,,,1.74,,,,,106.03,,,,,,,,,,,,,,,,,,,6.63,,,,,,,,,,,,29.87,,,,,184.95,,,,126.12
1586833705000,3.86,63.50,,,13.37,126.47,,,,,,,,,,,,,,,,,,,,,,,10.00,,,6.46,,,,,6.52,,,,,,,5.36,,0.99,,,,2.25,10.00,,,13.62,,,,,,,,,0.39,,,,,,,,,,,,18.61,,,,,,0.96,,,,,8.70,,,,,,,,,,,,,,,,,21.46,,,,,,,,,,,,,,,,,,,5.91,,,,218.53
1586900049000,3.79,1.60,,,1.64,71.72,,,,,,,,,,,,,,,,,,85.77,,,,,19.95,,,2.83,,,,,6.41,4.96,,,,,,2.75,,,,,,,23.24,,,,,,,,,,,,28.73,,,,,1.62,,,,,,,50.88,,,,,,3.01,,,,,9.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13,,,,64.71
1586966921000,12.17,,,,21.23,125.89,,,,,,,,,,,,,,,,,,94.80,,,,,50.09,,,4.38,,110.06,,,11.99,,,,,,,35.56,,,,,,17.50,22.00,,,21.00,,,,,,,,,1.62,0.54,,,,,,,,,,,20.48,,,,,,3.69,,,,,4.09,,,,,,,,,,,0.67,,2.00,,,,,,,,,,1.01,,,,,,,,,,,,,10.21,,,,221.81
1587033174000,38.12,0.73,,,7.17,265.71,,,,192.34,,,,,,,,,,,,,,,,,,,19.99,,,14.37,,,,1.96,24.80,,,,,,,325.53,,,,,,10.55,44.30,0.00,,22.84,,,,,,,,,93.41,42.83,,,,,,,,,,,116.71,,,,,0.03,1.02,,,,,14.65,,,,,,,,,,,,17.84,,,,,13.67,,2.05,,26.25,,,,,,,,,,,,,,,,,,,158.46
1587099968000,24.01,0.23,,,6.74,108.09,,,,,,,,,,,,,,,,,,83.79,,,,,5.52,,,0.36,,,,6.01,48.55,,,,,,,1.08,,6.01,,,,5.08,15.12,,,18.13,,,,,,,,,276.76,,,,,,,,,,,,40.45,2.91,,,,0.03,12.02,,,,,21.22,,,,,,,,,,,,,,,,,,,1.20,,26.30,,7.12,,,,,,,,6.33,,,,,2.13,,,,199.91
1587167698000,6.27,,,,,13.53,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,,,,,8.64,,,,,,,1.03,,,,,,,8.97,,,,,,,,,,,,39.95,,,,,,,,,,,,66.29,,,,,,0.39,,,,,,,,22.46,,,,,,,,,,,,,,,,,,,,4.04,,,,,,,2.58,10.52,,,,7.69,,,,,70.37
1587234387000,8.81,,,,10.38,70.72,,,,,,,,,,,,,,,,,,28.06,,,,,,,,6.22,,,,40.85,0.43,0.39,,,,,,8.53,,,,,,2.51,30.64,,,,,,,,,,,,49.87,20.63,,,,1.68,,,,,,,162.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.58,,,,25.96,,18.18,,,,,,,4.16,,,,,4.34,,,,,41.92
1587300847000,25.77,,,,20.65,152.85,,,,,,,,,,,,,,,,,,159.89,,,,,,,,15.59,,,,22.52,12.56,,,,,,,7.47,,,,,,7.00,8.18,14.99,,,,,,,,,,,75.63,,,,,,,,,,,,316.82,,,,,,0.59,,,,,4.56,,,,,,,,,,,,,5.00,,,,15.97,,31.33,,12.35,,,,,,,,,5.03,,,,,2.07,,,,,113.19
1587368133000,16.83,13.53,,,4.55,92.40,,,,,,,,,,,,,,,,,,,,,,,,,,4.55,,,3.07,54.60,10.25,0.43,,,,,,12.34,,1.00,,,,9.50,9.00,,,,,,,,,,,,113.12,2.18,,,,,,,,,,,41.43,,,,,,3.99,,,,,3.28,,,,,,,,,,,0.30,,,,,,6.00,,,,,,31.14,,,,,,,11.17,,,,,9.10,,,,,382.49
1587434258000,14.74,,,,10.64,191.84,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,,0.07,25.05,0.29,,,,,,1.12,,3.00,,,,,64.01,5.70,,,,,,,,,,,22.68,20.36,,,,,,,,,,,154.35,,,,,,0.22,,,,,5.65,,,,,,,,,,,,,15.00,,,,,,,,,,8.27,,,,,,,1.26,,,,,8.90,0.74,,,,51.56
1587501138000,12.14,,,,1.09,155.37,,,,,,,,,,,,,,,,,,,,,,,,,,8.23,,,,,16.63,,,,,,,5.12,,1.00,,,,,15.00,,,17.00,,,,,,,,,60.16,1.80,,,,,,,,,,,31.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04,,,,,2.35,,,,,70.60
1587568237000,20.56,,,,2.19,46.57,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,0.01,2.34,,,,,,,1.57,,,,,,1.01,,,,5.00,,,,,,,,,40.87,,,,,,,,,,,,22.83,,,,,,3.88,,,,,,,,21.87,,,,,,,,,,,,,,,25.85,,,12.39,,,,,,,,,3.36,,,,,1.62,,,,,135.27
1587634602000,7.97,,,,6.29,40.80,,,,,,,,,,,,,,,,,,,,,,,,,,44.65,,,,,2.99,,,,,,,0.55,,1.00,,,,,,,,,,,,,,,,,27.92,,,,,,,,,,,,119.10,,,,,3.29,0.84,,,,,8.08,,,,,,,,,,,5.01,,,,,,4.08,,,,,23.27,8.79,,25.69,,,,,4.87,,,,,2.13,,,,,167.05
1587701744000,18.72,19.89,3.27,,14.29,139.12,,,,,,,,,,,,,,,,,,,,,,,,,,11.00,,,,0.14,38.72,0.27,,,18.82,,,2.92,,6.00,,,87.74,,35.00,,,5.00,,,,,,,18.39,,,3.43,,,,,,,,,,,194.35,,,,,,0.51,,,,,3.69,,,20.64,,,,,,,,,,33.65,,,,,,,,,62.76,,,,,,,,10.65,,,,,,,,,,194.30
1587768625000,15.81,0.55,,,13.66,104.40,,,,,,,,,,,,,,,,,,,,,,,,,,3.94,,52.00,,,0.59,,,,38.41,,,7.30,,,,,,2.52,5.00,,,,,,,,,,,,,,,,,,,,,,,,164.15,,,,,2.38,0.17,,,,,,,,40.07,,,,,,,,,,3.63,,,,,,,,,168.79,0.57,,,,,,,9.46,,,,,1.55,,,,,165.44
1587836062000,25.43,0.51,,,18.71,155.55,,,,,,,,,,,,,,,,,,,,,,,,,,5.92,,,,,4.90,,,,,,,1.54,,2.58,,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,205.05,,,,,,1.45,,,,,12.89,,,,,,,,,,,,,5.00,,,,23.53,5.45,,,,135.77,4.07,,,,,,,18.13,,,,,8.43,,,,,149.72
1587902337000,28.50,262.24,,,21.62,170.81,,,,,,,,,,,,,,,,,,,,,,,,,,5.60,,,,50.75,33.44,,,,166.68,,,4.94,,13.03,,,,,107.24,3.41,,,,,,,,,32.99,,,0.64,,,,,,,,,,,281.23,,,,,,5.49,,,,,40.36,,,21.23,,,,,,,,2.41,,,,,,52.48,40.03,,1.72,,100.59,,,,,,,,15.33,21.48,,,,,,,,,290.97
1587969951000,35.25,,,,7.55,102.17,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,9.86,0.18,,,,,,7.85,,6.07,,,,,19.83,6.97,,,,,,,,,,,,17.30,,6.56,,1.64,,,,,,,521.33,,,,,2.52,0.33,,,,,5.44,,,,,,,,,,,,25.34,,,,,5.52,7.18,,,,25.80,,,,,,,,48.92,7.95,,,,2.51,,,,,302.35
1588036978000,22.63,,,,12.65,982.68,,,,,,,,,,,,,,,,,,,,,,,,3.89,,6.90,,,,0.34,6.30,,,,,,,0.59,,21.14,,,,19.13,17.86,,,,,,,,,,,,,24.11,,,,8.20,,,,,,,335.54,0.59,,,,26.31,2.10,,,,,52.38,,,,,5.02,,,,,,0.43,,,,,,,,,,,3.72,,,,,,,,25.03,68.58,,,,12.36,3.58,,,,342.36
1588104246000,20.57,0.16,,,5.09,333.43,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,0.00,0.12,10.87,,,,,,6.14,,18.08,,,,,18.02,8.75,,5.21,,,,,,,,,,0.76,,,,13.75,,,,,,,214.67,,,,,3.71,1.08,,,,,18.84,,,,,,,,,,0.15,,,,,,,7.54,,,,,3.50,,,,,,,,24.15,10.69,,,,,0.51,,,,162.97
1588170340000,11.32,0.20,,,4.08,268.09,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,,,,16.29,,,,,,,21.33,,12.26,,,,,5.00,2.73,,24.80,,,,,,,,,,13.47,,,,6.57,,,,,,,192.04,,,,,11.26,5.01,,,,,18.41,,,,,,,,,,0.31,,3.73,,,,,25.50,,11.07,,,29.89,,,,,,,,33.47,,,,,,,,,,182.55
1588237076000,30.70,0.64,,,8.46,116.50,,,,,,,,,,,,,,,,,,,,,,,,,,4.10,,,,,16.55,,,,,,,2.98,,39.00,,,,,15.00,,,4.00,,,,,,,,,,1.54,,,,2.41,,,,,,,296.62,,,,,,5.36,,,,,29.00,,,,,,,,,,1.10,,3.89,,,,,,,,,,76.10,2.00,,,,,,,6.46,11.78,,,,,,,,,174.27
1588305064000,9.68,6.37,,,12.42,83.77,,,,,,,,,,,,,,,,,,,,,,,,,,27.95,,,,,18.31,,,,,,,36.76,,6.02,,,,,,,,17.27,,,,,,,,,,,,,,5.03,,,,,,,99.49,,,,,5.95,0.45,,,,,13.09,,,,,,,,,,0.07,,,,,,,,,5.30,,,78.84,3.71,,,,,,,14.51,11.65,,,,3.35,,,,,102.69
1588371539000,8.67,,,,1.84,93.61,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,,,,11.92,,,,0.04,,,7.11,,6.02,,,,5.08,2.59,2.90,,,,,,,,,,,,,,,,3.14,,,,,,,197.95,,,,,8.85,0.47,,,,,2.32,,,,,,,,,,17.35,1.18,15.28,,,,,12.35,,,,,,1.42,23.98,,,,,,12.81,,,,,,,,,,152.33
1588438821000,6.40,,,,2.26,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,10.20,,,,,,,3.58,,,,,,7.26,,,,,,,,,,,,,,,,,,0.47,,,,,,,46.79,,,,,0.71,4.51,,,,,,,,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,11.78,,,,,0.35,,,,132.13
1588506516000,21.48,0.63,,,8.00,56.68,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,,,,2.92,0.00,,,,,,1.82,,6.00,,,,4.75,,10.52,,14.78,,,,,,,,,,,,,,9.25,,,,,,,298.31,,,,,3.49,9.58,,,,,14.94,,,,22.94,,,,,,,0.16,,,,,,,,,,,,,,,,,,,15.54,6.32,,,,3.43,,,,,393.93
1588572377000,13.31,,,,0.74,232.76,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,,,,0.06,8.35,0.17,,,,,,2.01,,24.01,,,,,,,,,,,,,,,,,,,,,,4.03,,,,,,,117.74,,,,,1.10,0.87,,,,,7.64,,,,31.53,,,,,,1.29,2.60,,,,,,11.18,,,,,,,,,,,,,12.19,,,,,,,,,,91.28
1588638430000,20.91,0.96,,,12.76,90.78,,,,,,,,,,,,,,,,,,,,,,,,,,15.73,,,,,22.65,,,,,,,7.76,,3.00,,,,,12.12,4.95,,,,,,,,,,,,,,,,12.90,,,,,,,213.16,,,,,2.25,4.72,,,,,10.75,,,,118.93,,,,,,2.28,,30.47,,,,,11.00,,,,,,2.00,,,,,,,8.13,,,,,15.14,16.32,,,,202.97
1588705743000,33.04,,,,5.07,71.18,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,14.89,,,,,,,,9.51,,2.33,,,,,9.00,10.92,,5.89,,,,,,,,,,,,4.75,,13.40,,,,,,,172.71,0.57,,,,0.58,0.23,,,,,,,,,48.36,,,,,,,,,,,,,3.78,,,,,,,,,,,,,17.95,,,,,7.53,0.54,,,,156.58
1588771981000,27.43,0.36,,,,185.37,,,,,,,,,,,,,,,,,,,,,,,,,,16.82,,,,,31.70,0.02,,,,,,5.38,,,,,,2.25,,7.23,,4.37,,,,,,,4.23,,,,,,,14.70,,,,,,,127.18,,,,,3.71,5.88,,,,,,,,12.15,147.38,,,,,,1.03,,3.09,,,,,23.00,,,,,,18.78,,,,,,,23.78,34.20,,,,9.41,,,,,267.81
1588839881000,24.59,199.51,,,7.39,121.83,,,,,,,,,,,,,,,,,0.16,,,,,,,,,0.19,,,,,16.40,,,,,,,33.49,,12.00,,,,,5.00,,,6.00,,,,,,,,,,13.47,,,,10.55,,,,,,,49.51,2.51,,,,8.46,0.35,,,,,17.79,,,41.25,88.70,,,,,,,,10.00,,,,,39.48,,,1.66,,,1.88,,,,,,,26.55,2.17,,,,4.23,13.36,,,,158.47
1588906152000,20.21,0.08,,,6.81,121.76,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,16.39,,,,,,,6.61,,2.83,,,,5.03,,,,10.07,,,,,,,,,,,,,,7.57,,,,,,,51.35,1.70,,,,2.18,6.11,,,,,,,,12.13,,,,,,,,,,,,0.50,,,,,,,,,,,,,,,11.99,,,,,9.93,,,,,165.19
1588972800000,28.37,0.87,,,9.85,149.49,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,17.47,,,,,,,6.52,,9.00,,,,5.02,,8.05,,,,,,5.03,,,7.37,,,,,,,4.59,,,,,,,82.65,,,,,4.26,1.96,,,,,,,,,,,,,,,0.10,0.56,,,,,,,,,1.86,,,,,,,,,,15.06,,,,,8.57,0.16,,,,244.92
1589040204000,15.21,3.46,,,11.98,88.99,,14.85,,,,,,,,,,,,,,,,,,,,,,,,8.52,,,,,5.73,,,,,,,22.83,,,,,,,,,,,,,,4.74,,,,,,,,,,,,,,,,,25.53,,,,,,0.35,,,,,,,,,,,,,,17.01,0.02,9.03,,,,,,,,,,,,,,,,,,,7.58,,,,,,,,,,94.03
