timestamp,​0x745DAA146934B27e3f0b6bff1a6e36b9B90fb131,​0x32Cd1F7BdaE90B87E9b58d25d2ef7b09f6A9B548,​0x1814222fa8c8c1C1bf380e3BBFBd9De8657Da476,​0x90a3D8C8a9247e409F455C4F7DC4092596C223A2,​0x00000000B1786c9698C160D78232c78d6f6474Fe,​0x05cDe89cCfa0adA8C88D5A23caaa79Ef129E7883,​0xB1dEbeF06e45178F53CD15741e21163461D30FFC,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0x9799b475dEc92Bd99bbdD943013325C36157f383,​0xF1Ad4BFDF8829d55eC0Ce7900EF9d122B2610673,​0x347dEE698fD3ECcd64E11EF11c9C141E0D957Ba8,​0x00684f046F379fe5d2B77D837ED51f5686807421,​0x72b73799724B453f04082e2D782e8b5A8790c92A,​0x01Da73c4Ec1355f953aD0AAcA3eF20e342Aea92a,​0xc3037b2A1a9E9268025FF6d45Fe7095436446D52,​0xfEA677f3b408700AE4ba6355C4885851867a29E3,​0x40A7cb7052C274Cc2E568c324B4c5D94383bec4f,​0x514fd3B8109CFB7CDe4b17e4912fd56690c23145,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0xf369af914dBed0aD7afdDdEbc631Ee0FDA1b4891,​0xd72fBaE4B64079eDd64969F760cdf240eC7533Eb,​0x2c6b36530c0f25FA2765e2901101b4FCF149DEC4,​0xF92C1ad75005E6436B4EE84e88cB23Ed8A290988,​0x97deC872013f6B5fB443861090ad931542878126,​0xdA56a88175D4c8707C51DF845f838cF3fE070870,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0x2BDE3b9C0129be4689E245Ba689b9b0Ae4AC666D,​0x63F1b06029120eBdac4F708425e53CdEc8dD66E8,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,​0x92f884B7dbC58655174c49C27d3F7f7aaB946fb2,​0x4a243aacbf35be0F4E9fbF254D25E4a01847B99D,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x00000f2D00b7a76100366C0013C2000595eE0067,​0xeE7F212545b3c388f8fD176f83bDff85F3Dcea7D,​0xFcd12c9D27560a122048a43315B54872bCD59603,​0x00003605D910ECB5e30EC854B1E366562B1a1280,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0xA54da2581dd4828e4Aa00638Aab835119500A284,​0xE929bCd423ccdCe094ed5a4F2AB092070655f0e2,​0x0000000000C90bc353314b6911180ED7E06019A9,​0x2C4430a0AA50Cc85D644B7Af709d91F0b31110fC,​0x00e541A6E7D9AB69E9343c9BA357D5f6e367dFc2,​0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,​0x0000000000eBbDaF01e3dE2506CA1e4C08D3ceBa,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0x34C6F95476700e4dfCdaf28b56b99bc1E24e25F7,​0x9550050D102Ff42A2A683A9Fa23B8f3fb2B378c8,​0x022865cCce84fa9F715207D047D78a05313dC86D,​0x3Ed3487EC330f4FF0793B7abab9DD0da040851A0,​0x5D3F542634070284671b87ff25A7e7B008D75d69,​0x6d5fe1342745230063BE26117Abb4612d9876Ba5,​0x3958B4eC427F8fa24eB60F42821760e88d485f7F,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0xfc96e234d4B31C63051E707105fCC4aba37807Fa,​0x5Be5b30A720093C9d1B1E6CF8441280a48a495F8,​0x3F3e18aef051dC2b489CEf138BB9e224F78f7117,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x839E279E912416EBE17860319F177cB10A145070,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0x9b5ae4eC22d5cd97FF364A8b907C09Dcb950fe97,​0xE8bEA818de87dD3E5cE9547120936c822b5B9502,​0x133D93566f9699B3Af46fE150daA8a67a9563ED6,​0xB76c291871b92A7c9e020b2511a3402A3bf0499d,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0xda60cF8B58E309fA058Ee2351f3e211bDFEc21e4,​0x0a236B41aDd0073df05EaC5Fc8505Ad745C7859D,​0xEF422dBBF46120dE627fFb913C9AFaD44c735618,​0xbC310932f70819e546cd2315435314F1C9C43569,​0xB27732Feae161E1f42cfcd2b716BbF7f987FB984,​0x498aA5830da490C85Dc4d92B410aAB86edB26c17,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0x37A7D5A1951c0B234156a1e25e94AB90a668C39e,​0x71ED9bf644655A845aa08E068fD9AcA7a2b5342b,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0x3911C614bE43aC656d818092236Be68e413D2708,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0x6e316492eD3d5Cba0d8940babC589989D7F59193,Other
1582638796000,,,,3.00,2.92,,3.00,,,,,,,,,,,,1.65,,,,,,6.78,,,,4.77,63.79,,,,,,,91.93,,3.03,,1.00,,12.05,2.00,,3.75,,,,,,,0.85,,,,,42.16,,,,,,,,,,39.20,,,,,,3.00,,,,,18.99,,48.24
1582705647000,,,,11.00,7.84,,10.00,,,,,,,,,,,,4.79,,,,2.67,,,,,23.63,29.93,303.51,,,,,,,108.26,,14.30,,8.00,,83.53,3.55,,34.64,,,,10.00,,,,,,,,107.44,19.00,,,,,,,,,139.75,,,,16.86,,13.00,,,,2.37,72.41,11.00,51.56
1582771019000,4.02,,,,,,,,,,,,,,,,,,17.72,,,,,3.82,5.86,,,18.24,,178.06,,,,,,,62.59,,2.58,,4.54,,48.18,,,8.12,,9.37,,,,,,,,,,99.65,,,,,,,0.08,,,40.81,,,,,,3.00,,,,,30.96,,54.02
1582837876000,,,,25.00,11.58,,18.00,,,,,,,,,,,,1.10,,,,,0.07,,,,,43.11,330.24,,,,,,,158.93,,5.27,,4.50,,148.63,2.72,,51.69,,8.14,,6.00,,,,,,,,54.52,13.00,,,,,,,11.94,,124.67,,,,14.35,,22.00,,,,,59.91,19.00,28.57
1582904573000,,,,3.00,27.07,0.13,9.00,,,,15.00,,,,,,,,0.11,,,,5.62,2.02,,,,25.72,175.40,281.42,,,,,,,215.76,,7.24,,18.00,,129.12,4.06,,37.94,,0.24,,13.00,,,,,,,184.09,100.45,3.00,,,,,,1.41,,,146.69,,,,7.78,,16.00,,,,,51.91,11.00,45.65
1582970808000,,,,3.00,4.84,,6.00,,,,,,,,,,,,1.32,,,,2.28,14.06,,,,8.88,29.68,161.44,,3.50,,,,,84.19,,,,0.50,,49.42,1.46,,1.08,,,,7.00,,,0.20,,,,1.34,13.38,3.00,,,,,,,58.35,,17.52,,,,43.25,,,,,,,20.50,6.00,20.49
1583036689000,2.85,,,24.00,20.44,0.16,31.00,,,,,,,,,,,,31.62,,,,,4.74,67.00,,,,22.46,470.67,,32.23,,,,,205.19,,9.36,,21.51,,223.62,4.40,,21.96,,18.66,,21.00,,,,,1.81,,25.02,210.26,20.00,,,,,,7.24,,,177.26,,,,14.36,,30.00,,,,,64.44,27.00,167.44
1583103301000,3.14,,,21.00,18.65,,25.00,,,,,267.44,,0.45,,,,,14.53,,,,,7.79,42.95,,,,80.19,279.66,,50.50,,,,,539.85,,2.08,,122.57,,425.79,9.22,,143.76,,2.01,,24.00,,,0.07,,,,84.71,228.93,35.00,,,,,,2.00,150.00,,589.13,,,,5.01,,17.00,,,,0.03,128.42,13.00,103.67
1583168974000,18.02,,,11.00,27.00,0.82,16.00,,,,10.12,17.93,,,,,,,41.16,,,,,10.67,7.67,,,,63.40,344.35,,11.50,,,,,329.62,,,,17.45,,205.60,12.10,,31.23,,7.37,,4.00,,,2.76,,,,85.17,127.52,10.00,,,,,,0.02,,,102.68,,,,5.08,,6.00,,,,,51.20,7.00,58.71
1583235956000,,,,,1.80,,,,,,,3.12,,,,,,,22.01,,,,,1.91,7.01,,,,,202.89,,,,,,,105.21,,2.55,,,,83.05,,,2.15,,0.07,,,,,,,,,7.81,22.13,,,,,30.79,,0.03,,,,,,,,,,,,,,18.52,,57.60
1583302077000,,,,,4.28,,,,,,,,,,,,,,7.11,,,,,3.59,,,,,42.16,128.24,,,,,,,98.11,,,,1.50,,96.27,,,27.38,,1.56,,,,,0.54,,0.18,,23.33,20.25,,,,,,,,,,38.41,,,,,,,,,,57.69,11.44,,20.55
1583368317000,,,17.89,6.00,,,1.00,,,,,,,,,,,,4.54,,,,,6.58,,,,,31.30,140.94,,,,,,,111.62,,,,,,138.40,0.60,,45.46,,,,3.00,,,4.50,,,,,19.97,,,,,,,3.38,,,90.96,,,,,,,,,,0.10,44.07,,19.18
1583435384000,4.52,,17.21,1.00,,,6.00,,,,,,,,,,,,79.96,,,,,28.30,12.14,,,,55.16,198.83,,,,,,,172.23,,12.29,,16.26,,131.60,5.31,,39.76,,1.51,,3.00,,,,,,,,15.70,3.00,,,,,,0.99,,,40.92,,,,2.50,,3.00,,,,,58.66,4.00,20.68
1583502285000,4.17,,12.58,,2.88,0.01,,,,,,,,,,,,,2.69,,,,,11.81,,,,,5.75,125.74,,3.00,,,,,107.78,,2.11,,,,94.65,1.50,,8.17,,,,,,,0.73,,,,,78.43,,,,,,,0.71,,,,,,,,,,,,,,28.11,,17.65
1583567810000,,,8.04,1.00,5.23,,1.00,,,,,,,36.29,,,,,1.12,,,,92.30,2.26,,,,,4.01,237.62,,,,,,,166.93,,14.95,,22.39,,114.94,1.10,,70.41,,0.27,,,,,,,,,,170.84,,,,,,,1.82,,,37.74,,,,8.54,,,,,,,49.99,,95.84
1583633541000,,18.09,6.97,3.00,,,,,,,,,,83.37,,,,,53.19,,,,,5.14,13.19,,,,242.03,217.45,,,,,,,240.06,,15.32,,53.04,,189.23,3.16,,65.60,,0.88,,3.00,,,0.15,,,,,125.38,6.00,,,,,,0.13,,,127.63,,,,3.76,,3.00,90.48,,,,155.17,3.00,55.52
1583699841000,0.47,8.50,,6.00,4.43,,,,,,,,,,,,,,41.77,,,,0.02,1.09,,,,,34.47,188.95,,,,,,,181.97,,12.50,,2.00,,106.33,1.94,,6.35,,4.21,,1.00,,,1.75,,,,,64.94,,,,,,,5.54,,,31.29,7.00,,,,,1.00,24.02,,,3.77,50.50,,37.78
1583767163000,,,6.78,1.00,11.13,,,,,,,,,,,,,,7.04,,,,,13.36,13.79,,,,84.11,279.28,,,,,,,158.46,,5.65,,3.00,,87.23,1.75,,13.95,,4.37,,3.00,,,,,0.01,,1.00,64.77,,,,,,,,,,24.48,12.02,,,,,,,,,,19.46,,99.80
1583833348000,,,13.59,,7.29,,3.00,,,,60.00,,,42.30,,,,,3.84,,,,,9.60,,,,,57.76,206.55,,9.90,,,,,114.38,,16.08,,67.05,,83.33,,,21.66,,6.47,,3.00,,,1.57,,,,,288.16,,,,,,,4.61,,,71.03,24.20,,,,,3.00,2.70,,,,57.62,,138.25
1583900197000,,,18.80,,8.40,,3.00,,,,60.00,,,,,,,,51.25,,,,1.55,2.38,,,,,31.42,241.92,,,,,,,150.75,,11.33,,33.24,106.64,129.03,2.01,,17.68,,,,3.00,,,0.11,,,,,166.89,,,,,,,,,,15.71,41.05,,,20.51,,,,,,,41.69,3.00,74.89
1583966404000,1.48,,34.43,,8.87,,3.00,,,,,,,,,,,,0.13,,,,,26.85,,,,,72.04,269.13,,3.00,,,,,106.33,,6.87,,26.52,,210.03,,,6.34,,20.50,,6.00,,,,,0.02,,,187.12,3.00,,,,77.04,,,,,11.75,16.19,,,,,3.00,,,,,53.79,6.00,115.21
1584033400000,,,23.03,10.00,18.17,0.03,12.00,,,,151.44,,,,,,,,17.00,,,,0.28,3.51,,,,,61.39,259.25,,36.36,,,,,218.20,,1.06,,,,222.11,,,8.57,,7.03,,13.00,,,,,,,,274.40,3.00,,119.45,,,,,,,15.97,,,20.19,12.59,,4.00,,,,,64.96,3.00,39.99
1584100621000,,,22.81,4.00,51.39,,9.00,,,,,,,14.23,,,,,46.94,,,,12.89,23.89,,,,,,262.53,,,,,,,308.93,,16.44,,,,482.51,8.02,,61.58,,18.55,,15.00,,,,,,,,61.92,9.00,,131.40,,,,0.16,,,2.66,,,57.70,40.35,,15.00,0.55,,,,105.38,9.00,147.01
1584168330000,,,2.47,5.00,,,1.00,,,,,,,,,,,,6.19,,,,3.28,4.21,,,,,,225.26,,,,,,,235.11,,8.75,,2.50,,278.50,,,26.68,,,,3.00,,,,,,,,155.81,,,,,,,0.04,,,9.30,,,66.78,100.45,,6.00,,,,68.88,59.20,,90.14
1584234522000,2.44,20.01,69.03,,,,3.00,,,,,,,,,,,,1.73,,,,12.06,0.24,,,,12.62,13.86,68.98,,,,,,,206.50,,8.72,,5.51,,94.16,1.53,,42.64,,,,,,,,,,,,110.64,,,,,,,,,42.13,2.89,,,51.17,29.46,,,,,,,52.61,,8.41
1584300469000,,,,,,0.10,,,,,,,,,,,,,,,,,5.49,15.05,,,,12.77,,15.34,,,,,,,73.67,,0.59,,,,31.05,,,7.02,,,,,,,,,,,,9.40,,,0.05,,,,,,,,,,2.73,29.98,,,,,,,14.85,,7.86
1584367227000,,,,9.00,,,3.00,,,,60.00,,,,,,,,,,,,28.67,16.57,,,,,10.24,78.88,,,,,,,223.46,,,,11.50,,232.56,,,123.10,,14.07,,,,,,,,,,97.38,9.00,,,,,,,,47.15,6.16,,,65.47,62.09,,1.00,,,,1.74,34.97,,83.80
1584434720000,0.47,,,7.00,12.09,,3.00,,,,,,,,,,,,3.93,,,,6.17,79.15,,,,,,13.27,,,,,,,154.85,,2.81,,29.05,,153.65,1.26,,32.53,,40.53,,,,,,,,,,66.34,3.00,,,,,,,,,,,,34.22,3.27,,,,,,,19.43,6.00,40.39
1584500082000,,,,,,,,,,,,,,,,,,,6.50,,,,4.05,5.64,,,,,8.46,,,,,,,,176.29,,1.58,,,,113.34,,,23.87,,1.27,,,,,9.85,,,,,3.92,,,,,,,,,18.80,,,,12.69,31.05,,,,,,,22.84,,47.43
1584566455000,,,,,4.60,,,,,,,,,,,,,,5.64,,,,11.53,0.38,,,,,,,,,,,,,115.63,,4.97,,1.00,,78.10,,,22.86,,21.05,,,,,,,,,,,3.00,,,,,,,,6.14,,,,,31.49,,,,,,,5.56,,15.36
1584632903000,,,,,,,,,,,,15.83,,,,,,,,,,,12.45,10.53,,,,,24.91,,,,,,,,,,11.41,,,,132.59,4.86,,5.30,,,,,,,,,,,,22.15,,,,,,,0.20,,20.28,,,,,38.38,,,,,,2.23,41.45,,33.23
1584699859000,,19.53,,,14.26,,,,,,,,,,,,,,2.77,,,,28.13,20.39,16.93,,,,4.02,0.39,,,,,,,32.75,,34.50,,14.66,,125.05,1.76,,43.23,,1.54,,,,,,,,,,128.89,,,,,,,,,17.73,,,,,20.09,,,,,,,56.75,,35.60
1584766483000,,9.56,,,13.49,,,,,,,,,,,,,,0.60,,,,32.71,2.52,,,,,24.68,0.31,,,,,,,147.00,,10.39,,1.00,,156.75,0.50,,8.18,,,,3.00,,,7.57,,,,,33.79,,,,,,,,,2.72,0.15,,,,43.06,,,,,,,40.46,,69.09
1584833664000,,9.05,,,,,,,,,,,,,,,,,4.73,,,,0.13,3.44,,,,,,,,,,,,,40.30,,1.63,,5.00,,58.71,,,0.14,,,,,,,,,,,,5.78,,,,,,,,,11.04,,,,3.91,26.90,,,,,,2.04,10.28,,27.79
1584902413000,,,,,,,,,,,,,,,,,,,3.29,,,,,2.39,,,,,,,,,,,,,34.91,,3.38,,,,22.33,0.70,,12.31,,6.53,,,,,,,,,,9.13,,,,,,,,,,,,,5.68,12.85,,,,,,0.04,5.92,,9.99
1584970249000,,,,,6.36,,,,,,,,,,,,,,4.40,,,,1.29,1.58,7.79,,,,21.02,41.88,,,,,,,85.41,,3.36,,,,52.40,1.50,,4.17,,2.25,,,,,0.08,,,,,20.74,,,,,,,,,,,,,17.96,16.00,,,0.23,,,,41.19,,43.72
1585036977000,17.53,,,,,,,,,,,,,,,,,,12.94,,,,0.18,16.88,7.85,,,,,85.29,,,,,,,64.01,,,,3.50,,26.40,,,4.18,,1.53,,,,,,,1.80,,,23.83,,,,,,,,,16.04,,,,16.00,24.50,,,,,,,11.39,,34.67
1585105600000,,,,,,,,,,,,,,,,,,,,,,,2.47,12.36,,,,,8.30,47.75,,,,,,,60.99,,,,2.00,,21.13,,,33.62,,1.69,,,,,,,,,,13.45,,,,,,,,,,,,,7.82,5.80,,,,,,,0.53,,18.66
1585173391000,,,,,,,,,,,,,,,,,,,4.15,,,,2.15,0.15,,,,,,52.02,,,,,,,31.49,,,,9.50,,5.09,0.86,,1.03,,,,,,,5.66,,,,,4.28,,,,,,,,,5.27,,,,5.05,16.25,,,0.01,,,,8.71,,35.23
1585239172000,,8.51,,,,,,,,,,,,,,,,,,,,,3.15,,,,,,,107.11,,,,,,,34.80,,7.91,,,,29.97,,,0.09,,,,,,,4.14,,,,,29.64,,,,,,,,,,,,,3.85,6.75,,,,,,,10.07,,5.31
1585306138000,2.18,,,,,,,,,,,,,,,,,,4.68,,,,3.15,6.03,,,,,,32.89,,,,,,,68.59,,,,3.54,,34.78,,,36.74,,,,3.00,,,5.59,,,,,9.49,3.00,,,,,,,,10.80,,,,7.63,11.55,,,,,,,7.70,,9.68
1585372283000,,,,,,,,,,,,,,,,,,,0.41,,,,11.26,6.94,,,,,,52.59,,,,,,,68.60,,,,,,21.56,,,3.55,,4.94,,,,,,,,,,18.89,,,,,,,,,,,,,5.15,,,,,,,,0.83,,45.24
1585438491000,,,,,,,,,,,,,,,,,,1.50,18.06,,,,,2.30,6.96,,,,5.84,52.80,,,,,,,29.62,,1.93,,7.08,,23.27,0.55,,,,,,,,,,,,,,6.72,,,,,,,,,36.30,,,,0.75,,,,,,,,3.72,,2.85
1585504149000,,,,,,,,,,,,,,,,,,8.25,,,,,,1.61,,,,,,3.49,,,,,,,17.91,,,,,,8.98,,,0.47,,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.07
1585571105000,2.99,,,,,,,,,,,,,,,,,,3.44,,,,8.59,1.60,,,,,,12.72,,,,,,,41.40,,2.61,,,,29.04,,,13.59,,2.63,,,,,,,,,,7.21,,,,,,,,,,,,,,,,,,,,1.69,20.05,,4.54
1585637238000,,,,,4.72,,,,,,,,,,,,,62.84,2.28,,,,2.98,0.62,7.72,,,,,65.92,,,,,,,42.30,,1.83,,,,,,,2.17,,,,,,,,,,,,12.20,,,,,,,,,,,,,2.96,,,3.00,,,,1.09,2.65,,38.20
1585704243000,,,,,,0.13,,,,,,,,,,,,8.00,,,,,0.39,0.04,,,,,,12.99,,,,,,,13.64,,2.25,,,,2.87,,,,,1.12,,,,,,,,,,14.90,,,,,,,,,,,,,,,,,,,,,,,1.60
1585770840000,,,,,,,,,,,,,,,,,,4.00,0.15,,,,,3.26,,,,,,16.35,,,,,,,6.37,,,,1.50,,1.74,,,,,,,,,,,,,,,4.77,,,,,,,,,,,,,1.00,,,,,,,,,,27.86
1585836257000,,,,,,0.71,,,,,,,,,,,,9.51,5.31,,,,6.61,4.37,,,,,,19.29,,,,,,,33.04,,,,,,9.71,,,0.80,,1.25,,,,,,,,,,5.28,,,,,,,,,,,,,1.10,,,,,,,,,,18.93
1585903293000,0.03,,,,,,,,,,,,,,,,,,5.19,,,9.37,4.16,0.35,,,,,,39.03,,,,,,,31.33,,,,,,14.54,,,,,,,,,,,,,,,39.79,,,,,,,,,,,,,4.60,,,,,,,,,,24.18
1585969610000,,,,,,0.71,,,,,,,,,,,,,0.59,,,,3.02,0.14,,,,,2.96,10.19,,,,,,,15.41,,,,,,9.30,,,10.18,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,9.97
1586036191000,,,,,,,,,,,,,,,,,,30.25,0.17,,,,2.29,0.35,,,,,2.83,24.10,,,,,,,21.80,,,,,,22.25,0.62,,2.25,,0.21,,,,,,,,,,,,,,,,,,,,,,,6.36,,,,,,,,5.58,,4.65
1586102872000,,,,,,,,,,,,,,,,,,,,,,29.00,0.50,1.80,,,,0.11,,30.41,,,,,,,26.31,,,,,,3.52,,,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27
1586169028000,3.81,,,,,,,,,,,,,,,,,,0.02,,,52.17,3.21,,,20.37,,9.19,5.63,53.97,,,,,,,41.85,,,,,,13.94,,,3.77,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,3.00,,,,,4.58,,14.89
1586236183000,,,,,4.09,,,,,,,,,,,,,,5.76,,,36.90,1.73,6.93,,29.76,,,5.67,133.14,,,,,,,89.47,,3.78,,0.75,,31.14,0.75,,6.29,,,,,,,,,1.28,,,37.11,3.00,,,,,,,78.82,,,,,5.65,,,,,,,,3.84,,24.30
1586301955000,4.98,,,3.00,,,3.00,,,,,,,,,,,,1.85,,,9.90,9.55,6.05,,3.75,,,,64.80,,,,,,,97.87,,1.95,,5.00,,36.52,,,21.06,,0.52,,,,,,,,,,8.02,6.00,,,,,,,,,0.18,,,5.80,,,3.00,,,,,3.01,,32.54
1586368858000,,,,,,,,,,,,,,,,,,,5.92,,,7.97,5.39,,,,,,,25.22,,,,,,,15.18,,5.58,,,,15.19,,,,,,,,,,,,,,,16.33,,,,,,,1.17,,,,,,,,,,,,,,,,9.17
1586434964000,,,,6.00,3.68,,,,,,,,,,,,,,,,,13.60,12.87,7.62,,24.73,,,12.14,165.31,,,,,,,51.88,,,,0.76,,41.60,,,73.44,,5.94,,,,,,,,,,36.98,3.00,,,,,,,,,,,,3.39,,,,,,,,0.61,1.00,205.93
1586501245000,5.00,,,,,,,,,,,,,,,,,,5.48,,,3.21,6.25,0.36,,6.51,,,,88.56,,,,,1.80,,37.24,,,,,,38.08,1.05,,6.47,,,,,,,,,,,,9.67,,,,,,,,,,,,,,,,,,,,,,3.00,10.24
1586568529000,,,,,,,,,,,,,,,,,,,5.31,,,,2.63,3.67,,0.75,,,,25.41,,,,,53.33,,33.28,,1.06,,,,28.18,0.50,,0.11,,,,,,,,0.91,,,,6.26,,,,,,,,,,,,,,,,,,,,,,,6.81
1586635021000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.92,,,,,5.74,,19.77,,3.49,,,,9.17,,,5.80,,,,,,,,4.40,,,,3.15,,,,,,,0.12,,,,,,,,,,,,,,,,15.24
1586701369000,,,,,,,,,,,,,,,,,,,0.98,,,,,4.29,,1.01,,,,24.00,,,,,16.47,,26.48,,,,3.01,,2.32,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,,,,,,50.14
1586767741000,,,,,,,,,,,,,,,,,,,0.20,,,,9.62,0.24,,29.99,,,24.25,72.49,,,,,30.11,,36.88,,0.79,,,,16.87,,,16.43,,,,,,,3.02,6.27,,,,5.24,,,,,,,0.31,,,,,,13.01,,,,,,,,,,36.54
1586833705000,,,,,,,,,,,,,,,,,,,,,,,,1.26,,5.50,,,,12.32,,,,,7.50,,8.39,,,,,,,0.75,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67
1586900049000,,,,,,,,,,,,,,,,,,,,,,,2.76,,,,,,17.10,55.57,,,,,5.96,,16.89,,,,,,10.87,,,1.46,,,,,,,2.18,1.00,,,,,,,,,,,,,,,,,3.10,,,,,,,0.05,,,43.73
1586966921000,,,,,,,,,,,,,,,,,,,0.30,,,,0.13,0.13,,,,,4.72,18.64,,,,,,,18.76,,,,,,7.83,,,,,,,,,,,,,,,21.74,,,,,,,,43.22,,,,,,,,,,,,,,,19.01
1587033174000,2.76,,,,,,3.00,,,,,,,,,,,,4.19,,,,3.67,0.80,,16.52,,,,27.76,,,,,,,76.68,,2.98,,,,18.69,,,1.28,,0.01,,,,,0.77,5.39,,,,6.45,,,,,,,,,,,,,8.97,,,,,,,2.96,,,14.55
1587099968000,9.05,,1.17,,,,,,,,,,,,,,,,,,,,,3.47,,,,,,8.88,,,,,,,25.83,,,,,,15.12,,,2.05,,,,,,,,2.65,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,10.54
1587167698000,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,20.52,,,,,2.66,,6.41,,,,,,1.44,,,1.21,,,,,,,,,0.88,,,,,,,,,,,,,,,,1.60,,,,,,,,,,14.30
1587234387000,,,,,,,,,,,,,,,,,,,,,,,7.59,0.57,,,,,,14.22,,,,,1.58,,22.93,,2.63,,,,12.07,,,0.98,,,,,,,,0.72,1.39,,,,,,,,,,9.93,,,,,,7.28,,,,,,,,,,20.55
1587300847000,4.50,,,,,1.83,,,,,,,,,,,,,,,,,,0.33,,,,,4.92,55.64,,,,,4.73,,29.32,,,,,,11.49,,,1.38,,,,,,,,0.91,12.12,,,,,,,,,,4.53,,,,,,,,6.51,,,,,0.01,,,17.16
1587368133000,,,,,,,,,,,,,,0.05,,,,,0.56,,,,,0.52,,,,,,11.73,,,,,9.15,,22.29,,,,,,5.20,,,12.49,,,,,,,,1.29,,,,4.01,,,,,,,,,,,,,,,,,,,,,,,9.79
1587434258000,3.00,,,,,,,,,,,,,,,,,,,,,,,0.95,,14.81,,,,24.39,,,,,1.98,,40.18,,1.81,,,,12.40,,,13.15,,,,,,,,,,,,7.43,,,,,,,,,,,,,,,3.59,,,,,,,,28.63
1587501138000,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,7.52,,,,,3.17,,16.12,,,,,,,,,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90,,,,,,,,1.64
1587568237000,,,,,,,,,,,,,,,,,,,,,,,1.08,0.33,,,,,,7.31,,,,,0.54,,10.73,,3.68,,,,9.23,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34
1587634602000,,,,,0.76,,,,,,,,,,,,,,3.11,,,,,0.94,,,,,,26.73,,,,,,,23.74,,,,,,3.33,,,2.90,,,,,,,,,2.19,,,,,,,,,,,,,,,,,,,,,,8.37,,,,3.51
1587701744000,,,,,,,,,,,,,,,,,,,0.55,,,,,0.16,,,,,,25.39,,,,,,,30.07,,1.82,,,,20.47,,,3.42,,,,,,,,,,,,,,,,,,,,,,,,43.17,,,,,,,11.47,,,,6.59
1587768625000,,,,6.00,,1.13,6.00,,,,,,,,,,,,0.37,,,,5.02,60.59,,,,,,94.61,,,,,,,68.27,,2.52,,,,75.65,,,24.46,,,,3.00,,,0.74,6.91,,,,17.61,,,,,,,,,,,,40.70,,,12.97,6.00,,,,,,3.00,83.54
1587836062000,,,,,6.83,,3.00,,,,,,,,,,,,,,,,16.90,6.08,,3.76,,,2.87,56.56,,,,,,,61.65,,0.57,,,,55.47,,,67.07,,5.40,,3.00,,,,0.78,,,,17.97,,,,,,,,,,,,61.59,,,,,,,11.91,,,,13.81
1587902337000,,,,3.00,,,6.00,,,,,,,,,,,,1.00,,,,6.88,19.37,8.27,18.40,,,4.94,248.88,,,,,,,150.87,,7.93,,,,183.42,1.95,,4.18,,,,3.00,,,,7.28,,,,43.81,7.00,,,12.30,,,,,,,,9.71,,,32.48,6.00,,,24.65,,,,80.13
1587969951000,,8.99,,3.00,3.32,2.20,9.00,,,,,,,2.53,,,,,3.31,,,,26.14,5.18,7.83,22.17,,,190.17,247.82,,,,,,,333.44,,13.14,,23.10,,237.63,2.15,5.00,22.46,,9.29,,7.00,,,12.43,21.40,9.31,,,136.31,6.00,,,16.45,,,,,,,,10.03,,,62.90,1.00,,,127.25,0.09,,5.00,110.19
1588036978000,,,,1.00,,3.23,3.00,,,,,,,,,,,,0.44,,,,18.93,10.21,,,,,15.31,198.51,,,,,,,203.87,,10.94,,,,136.34,,,23.12,,,,3.00,,,,14.39,,,,8.90,3.00,,,,,0.02,4.61,,,,,,,,27.64,1.00,,,35.99,,,,50.37
